country_name_short,party_id,party_name_short,tw_page_created,week,tw_posts_n_weekly
AUS,1253,ALP,2010-02-05,2021-06-20,3
AUS,1253,ALP,2010-02-05,2021-06-27,38
AUS,1253,ALP,2010-02-05,2021-07-04,4
AUS,1253,ALP,2010-02-05,2021-07-11,3
AUS,1253,ALP,2010-02-05,2021-07-18,3
AUS,1253,ALP,2010-02-05,2021-08-01,1
AUS,1253,ALP,2010-02-05,2021-08-08,2
AUS,1253,ALP,2010-02-05,2021-08-15,2
AUS,1253,ALP,2010-02-05,2021-08-22,2
AUS,1253,ALP,2010-02-05,2021-08-29,3
AUS,1253,ALP,2010-02-05,2021-09-05,3
AUS,1253,ALP,2010-02-05,2021-09-12,3
AUS,1253,ALP,2010-02-05,2021-09-19,5
AUS,1253,ALP,2010-02-05,2021-09-26,1
AUS,1253,ALP,2010-02-05,2021-10-03,1
AUS,1253,ALP,2010-02-05,2021-10-17,3
AUS,1253,ALP,2010-02-05,2021-10-24,1
AUS,1253,ALP,2010-02-05,2021-11-14,1
AUS,1253,ALP,2010-02-05,2021-11-21,3
AUS,1253,ALP,2010-02-05,2021-11-28,2
AUS,1253,ALP,2010-02-05,2021-12-19,1
AUS,1253,ALP,2010-02-05,2022-01-02,1
AUS,1253,ALP,2010-02-05,2022-01-16,1
AUS,1253,ALP,2010-02-05,2022-01-30,3
AUS,1253,ALP,2010-02-05,2022-02-06,1
AUS,1253,ALP,2010-02-05,2022-02-13,1
AUS,1253,ALP,2010-02-05,2022-02-27,1
AUS,1253,ALP,2010-02-05,2022-03-06,3
AUS,1253,ALP,2010-02-05,2022-04-03,11
AUS,1253,ALP,2010-02-05,2022-04-10,42
AUS,1253,ALP,2010-02-05,2022-04-17,127
AUS,1253,ALP,2010-02-05,2022-04-24,110
AUS,1253,ALP,2010-02-05,2022-05-01,179
AUS,1253,ALP,2010-02-05,2022-05-08,146
AUS,1253,ALP,2010-02-05,2022-05-15,55
AUS,1253,ALP,2010-02-05,2022-07-24,2
AUS,1253,ALP,2010-02-05,2022-09-18,2
AUS,1253,ALP,2010-02-05,2022-09-25,7
AUS,1253,ALP,2010-02-05,2022-10-02,1
AUS,1253,ALP,2010-02-05,2022-10-09,4
AUS,1253,ALP,2010-02-05,2022-10-16,2
AUS,1253,ALP,2010-02-05,2022-10-23,12
AUS,1253,ALP,2010-02-05,2022-11-06,1
AUS,1253,ALP,2010-02-05,2022-11-20,1
AUS,1253,ALP,2010-02-05,2023-02-19,1
AUS,1253,ALP,2010-02-05,2023-02-26,3
AUS,1253,ALP,2010-02-05,2023-03-05,1
AUS,1253,ALP,2010-02-05,2023-03-19,4
AUS,1253,ALP,2010-02-05,2023-04-23,1
AUS,1253,ALP,2010-02-05,2023-05-07,8
AUS,1253,ALP,2010-02-05,2023-05-14,3
AUS,1253,ALP,2010-02-05,2023-05-21,2
AUS,1253,ALP,2010-02-05,2023-05-28,2
AUS,1253,ALP,2010-02-05,2023-06-18,2
AUS,1253,ALP,2010-02-05,2023-06-25,1
AUS,1253,ALP,2010-02-05,2023-07-16,1
AUS,1253,ALP,2010-02-05,2023-07-23,5
AUS,1253,ALP,2010-02-05,2023-08-13,2
AUS,1253,ALP,2010-02-05,2023-08-27,2
AUS,1253,ALP,2010-02-05,2023-09-10,7
AUS,1253,ALP,2010-02-05,2023-09-17,4
AUS,1253,ALP,2010-02-05,2023-09-24,7
AUS,1253,ALP,2010-02-05,2023-10-22,1
AUS,1253,ALP,2010-02-05,2023-11-26,4
AUS,1253,ALP,2010-02-05,2023-12-03,4
AUS,1411,LPA,2009-04-04,2009-03-29,1
AUS,1411,LPA,2009-04-04,2009-04-05,16
AUS,1411,LPA,2009-04-04,2009-04-12,14
AUS,1411,LPA,2009-04-04,2009-04-19,23
AUS,1411,LPA,2009-04-04,2009-04-26,10
AUS,1411,LPA,2009-04-04,2009-05-03,19
AUS,1411,LPA,2009-04-04,2009-05-10,12
AUS,1411,LPA,2009-04-04,2009-05-17,10
AUS,1411,LPA,2009-04-04,2009-05-24,16
AUS,1411,LPA,2009-04-04,2009-05-31,10
AUS,1411,LPA,2009-04-04,2009-06-07,20
AUS,1411,LPA,2009-04-04,2009-06-14,14
AUS,1411,LPA,2009-04-04,2009-06-21,21
AUS,1411,LPA,2009-04-04,2009-06-28,13
AUS,1411,LPA,2009-04-04,2009-07-05,16
AUS,1411,LPA,2009-04-04,2009-07-12,13
AUS,1411,LPA,2009-04-04,2009-07-19,15
AUS,1411,LPA,2009-04-04,2009-07-26,16
AUS,1411,LPA,2009-04-04,2009-08-02,14
AUS,1411,LPA,2009-04-04,2009-08-09,22
AUS,1411,LPA,2009-04-04,2009-08-16,21
AUS,1411,LPA,2009-04-04,2009-08-23,28
AUS,1411,LPA,2009-04-04,2009-08-30,18
AUS,1411,LPA,2009-04-04,2009-09-06,28
AUS,1411,LPA,2009-04-04,2009-09-13,30
AUS,1411,LPA,2009-04-04,2009-09-20,20
AUS,1411,LPA,2009-04-04,2009-09-27,16
AUS,1411,LPA,2009-04-04,2009-10-04,15
AUS,1411,LPA,2009-04-04,2009-10-11,20
AUS,1411,LPA,2009-04-04,2009-10-18,28
AUS,1411,LPA,2009-04-04,2009-10-25,25
AUS,1411,LPA,2009-04-04,2009-11-01,26
AUS,1411,LPA,2009-04-04,2009-11-08,17
AUS,1411,LPA,2009-04-04,2009-11-15,27
AUS,1411,LPA,2009-04-04,2009-11-22,13
AUS,1411,LPA,2009-04-04,2009-11-29,6
AUS,1411,LPA,2009-04-04,2009-12-06,15
AUS,1411,LPA,2009-04-04,2009-12-13,11
AUS,1411,LPA,2009-04-04,2009-12-20,15
AUS,1411,LPA,2009-04-04,2009-12-27,4
AUS,1411,LPA,2009-04-04,2010-01-03,19
AUS,1411,LPA,2009-04-04,2010-01-10,14
AUS,1411,LPA,2009-04-04,2010-01-17,16
AUS,1411,LPA,2009-04-04,2010-01-24,17
AUS,1411,LPA,2009-04-04,2010-01-31,26
AUS,1411,LPA,2009-04-04,2010-02-07,29
AUS,1411,LPA,2009-04-04,2010-02-14,25
AUS,1411,LPA,2009-04-04,2010-02-21,29
AUS,1411,LPA,2009-04-04,2010-02-28,14
AUS,1411,LPA,2009-04-04,2010-03-07,18
AUS,1411,LPA,2009-04-04,2010-03-14,49
AUS,1411,LPA,2009-04-04,2010-03-21,45
AUS,1411,LPA,2009-04-04,2010-03-28,41
AUS,1411,LPA,2009-04-04,2010-04-04,48
AUS,1411,LPA,2009-04-04,2010-04-11,42
AUS,1411,LPA,2009-04-04,2010-04-18,52
AUS,1411,LPA,2009-04-04,2010-04-25,45
AUS,1411,LPA,2009-04-04,2010-05-02,54
AUS,1411,LPA,2009-04-04,2010-05-09,40
AUS,1411,LPA,2009-04-04,2010-05-16,35
AUS,1411,LPA,2009-04-04,2010-05-23,30
AUS,1411,LPA,2009-04-04,2010-05-30,37
AUS,1411,LPA,2009-04-04,2010-06-06,29
AUS,1411,LPA,2009-04-04,2010-06-13,30
AUS,1411,LPA,2009-04-04,2010-06-20,48
AUS,1411,LPA,2009-04-04,2010-06-27,45
AUS,1411,LPA,2009-04-04,2010-07-04,31
AUS,1411,LPA,2009-04-04,2010-07-11,36
AUS,1411,LPA,2009-04-04,2010-07-18,22
AUS,1411,LPA,2009-04-04,2010-07-25,49
AUS,1411,LPA,2009-04-04,2010-08-01,44
AUS,1411,LPA,2009-04-04,2010-08-08,45
AUS,1411,LPA,2009-04-04,2010-08-15,90
AUS,1411,LPA,2009-04-04,2010-08-22,6
AUS,1411,LPA,2009-04-04,2010-08-29,5
AUS,1411,LPA,2009-04-04,2010-09-05,8
AUS,1411,LPA,2009-04-04,2010-09-12,22
AUS,1411,LPA,2009-04-04,2010-09-19,27
AUS,1411,LPA,2009-04-04,2010-09-26,67
AUS,1411,LPA,2009-04-04,2010-10-03,31
AUS,1411,LPA,2009-04-04,2010-10-10,36
AUS,1411,LPA,2009-04-04,2010-10-17,52
AUS,1411,LPA,2009-04-04,2010-10-24,49
AUS,1411,LPA,2009-04-04,2010-10-31,28
AUS,1411,LPA,2009-04-04,2010-11-07,53
AUS,1411,LPA,2009-04-04,2010-11-14,52
AUS,1411,LPA,2009-04-04,2010-11-21,50
AUS,1411,LPA,2009-04-04,2010-11-28,35
AUS,1411,LPA,2009-04-04,2010-12-05,35
AUS,1411,LPA,2009-04-04,2010-12-12,35
AUS,1411,LPA,2009-04-04,2010-12-19,25
AUS,1411,LPA,2009-04-04,2010-12-26,2
AUS,1411,LPA,2009-04-04,2011-01-02,7
AUS,1411,LPA,2009-04-04,2011-01-09,5
AUS,1411,LPA,2009-04-04,2011-01-16,11
AUS,1411,LPA,2009-04-04,2011-01-23,24
AUS,1411,LPA,2009-04-04,2011-01-30,26
AUS,1411,LPA,2009-04-04,2011-02-06,22
AUS,1411,LPA,2009-04-04,2011-02-13,27
AUS,1411,LPA,2009-04-04,2011-02-20,48
AUS,1411,LPA,2009-04-04,2011-02-27,34
AUS,1411,LPA,2009-04-04,2011-03-06,23
AUS,1411,LPA,2009-04-04,2011-03-13,16
AUS,1411,LPA,2009-04-04,2011-03-20,41
AUS,1411,LPA,2009-04-04,2011-03-27,25
AUS,1411,LPA,2009-04-04,2011-04-03,25
AUS,1411,LPA,2009-04-04,2011-04-10,26
AUS,1411,LPA,2009-04-04,2011-04-17,22
AUS,1411,LPA,2009-04-04,2011-04-24,19
AUS,1411,LPA,2009-04-04,2011-05-01,33
AUS,1411,LPA,2009-04-04,2011-05-08,35
AUS,1411,LPA,2009-04-04,2011-05-15,63
AUS,1411,LPA,2009-04-04,2011-05-22,54
AUS,1411,LPA,2009-04-04,2011-05-29,55
AUS,1411,LPA,2009-04-04,2011-06-05,21
AUS,1411,LPA,2009-04-04,2011-06-12,20
AUS,1411,LPA,2009-04-04,2011-06-19,68
AUS,1411,LPA,2009-04-04,2011-06-26,19
AUS,1411,LPA,2009-04-04,2011-07-03,38
AUS,1411,LPA,2009-04-04,2011-07-10,30
AUS,1411,LPA,2009-04-04,2011-07-17,20
AUS,1411,LPA,2009-04-04,2011-07-24,34
AUS,1411,LPA,2009-04-04,2011-07-31,32
AUS,1411,LPA,2009-04-04,2011-08-07,26
AUS,1411,LPA,2009-04-04,2011-08-14,32
AUS,1411,LPA,2009-04-04,2011-08-21,25
AUS,1411,LPA,2009-04-04,2011-08-28,30
AUS,1411,LPA,2009-04-04,2011-09-04,33
AUS,1411,LPA,2009-04-04,2011-09-11,25
AUS,1411,LPA,2009-04-04,2011-09-18,27
AUS,1411,LPA,2009-04-04,2011-09-25,12
AUS,1411,LPA,2009-04-04,2011-10-02,30
AUS,1411,LPA,2009-04-04,2011-10-09,26
AUS,1411,LPA,2009-04-04,2011-10-16,60
AUS,1411,LPA,2009-04-04,2011-10-23,38
AUS,1411,LPA,2009-04-04,2011-10-30,31
AUS,1411,LPA,2009-04-04,2011-11-06,12
AUS,1411,LPA,2009-04-04,2011-11-13,27
AUS,1411,LPA,2009-04-04,2011-11-20,27
AUS,1411,LPA,2009-04-04,2011-11-27,47
AUS,1411,LPA,2009-04-04,2011-12-04,30
AUS,1411,LPA,2009-04-04,2011-12-11,35
AUS,1411,LPA,2009-04-04,2011-12-18,7
AUS,1411,LPA,2009-04-04,2011-12-25,1
AUS,1411,LPA,2009-04-04,2012-01-01,5
AUS,1411,LPA,2009-04-04,2012-01-08,12
AUS,1411,LPA,2009-04-04,2012-01-15,17
AUS,1411,LPA,2009-04-04,2012-01-22,17
AUS,1411,LPA,2009-04-04,2012-01-29,26
AUS,1411,LPA,2009-04-04,2012-02-05,19
AUS,1411,LPA,2009-04-04,2012-02-12,5
AUS,1411,LPA,2009-04-04,2012-02-19,5
AUS,1411,LPA,2009-04-04,2012-02-26,6
AUS,1411,LPA,2009-04-04,2012-03-04,10
AUS,1411,LPA,2009-04-04,2012-03-11,6
AUS,1411,LPA,2009-04-04,2012-03-18,9
AUS,1411,LPA,2009-04-04,2012-03-25,10
AUS,1411,LPA,2009-04-04,2012-04-01,13
AUS,1411,LPA,2009-04-04,2012-04-08,5
AUS,1411,LPA,2009-04-04,2012-04-15,17
AUS,1411,LPA,2009-04-04,2012-04-22,8
AUS,1411,LPA,2009-04-04,2012-04-29,8
AUS,1411,LPA,2009-04-04,2012-05-06,21
AUS,1411,LPA,2009-04-04,2012-05-13,9
AUS,1411,LPA,2009-04-04,2012-05-20,17
AUS,1411,LPA,2009-04-04,2012-05-27,20
AUS,1411,LPA,2009-04-04,2012-06-03,13
AUS,1411,LPA,2009-04-04,2012-06-10,13
AUS,1411,LPA,2009-04-04,2012-06-17,19
AUS,1411,LPA,2009-04-04,2012-06-24,78
AUS,1411,LPA,2009-04-04,2012-07-01,14
AUS,1411,LPA,2009-04-04,2012-07-08,14
AUS,1411,LPA,2009-04-04,2012-07-15,18
AUS,1411,LPA,2009-04-04,2012-07-22,24
AUS,1411,LPA,2009-04-04,2012-07-29,22
AUS,1411,LPA,2009-04-04,2012-08-05,18
AUS,1411,LPA,2009-04-04,2012-08-12,20
AUS,1411,LPA,2009-04-04,2012-08-19,25
AUS,1411,LPA,2009-04-04,2012-08-26,25
AUS,1411,LPA,2009-04-04,2012-09-02,18
AUS,1411,LPA,2009-04-04,2012-09-09,17
AUS,1411,LPA,2009-04-04,2012-09-16,13
AUS,1411,LPA,2009-04-04,2012-09-23,24
AUS,1411,LPA,2009-04-04,2012-09-30,23
AUS,1411,LPA,2009-04-04,2012-10-07,31
AUS,1411,LPA,2009-04-04,2012-10-14,24
AUS,1411,LPA,2009-04-04,2012-10-21,3
AUS,1411,LPA,2009-04-04,2012-10-28,14
AUS,1411,LPA,2009-04-04,2012-11-04,24
AUS,1411,LPA,2009-04-04,2012-11-11,22
AUS,1411,LPA,2009-04-04,2012-11-18,25
AUS,1411,LPA,2009-04-04,2012-11-25,27
AUS,1411,LPA,2009-04-04,2012-12-02,14
AUS,1411,LPA,2009-04-04,2012-12-09,8
AUS,1411,LPA,2009-04-04,2012-12-16,22
AUS,1411,LPA,2009-04-04,2012-12-23,1
AUS,1411,LPA,2009-04-04,2012-12-30,2
AUS,1411,LPA,2009-04-04,2013-01-06,2
AUS,1411,LPA,2009-04-04,2013-01-13,17
AUS,1411,LPA,2009-04-04,2013-01-20,14
AUS,1411,LPA,2009-04-04,2013-01-27,57
AUS,1411,LPA,2009-04-04,2013-02-03,11
AUS,1411,LPA,2009-04-04,2013-02-10,37
AUS,1411,LPA,2009-04-04,2013-02-17,23
AUS,1411,LPA,2009-04-04,2013-02-24,28
AUS,1411,LPA,2009-04-04,2013-03-03,19
AUS,1411,LPA,2009-04-04,2013-03-10,27
AUS,1411,LPA,2009-04-04,2013-03-17,23
AUS,1411,LPA,2009-04-04,2013-03-24,14
AUS,1411,LPA,2009-04-04,2013-03-31,15
AUS,1411,LPA,2009-04-04,2013-04-07,26
AUS,1411,LPA,2009-04-04,2013-04-14,31
AUS,1411,LPA,2009-04-04,2013-04-21,22
AUS,1411,LPA,2009-04-04,2013-04-28,14
AUS,1411,LPA,2009-04-04,2013-05-05,33
AUS,1411,LPA,2009-04-04,2013-05-12,58
AUS,1411,LPA,2009-04-04,2013-05-19,31
AUS,1411,LPA,2009-04-04,2013-05-26,21
AUS,1411,LPA,2009-04-04,2013-06-02,24
AUS,1411,LPA,2009-04-04,2013-06-09,3
AUS,1411,LPA,2009-04-04,2013-06-16,27
AUS,1411,LPA,2009-04-04,2013-06-23,41
AUS,1411,LPA,2009-04-04,2013-06-30,24
AUS,1411,LPA,2009-04-04,2013-07-07,21
AUS,1411,LPA,2009-04-04,2013-07-14,23
AUS,1411,LPA,2009-04-04,2013-07-21,16
AUS,1411,LPA,2009-04-04,2013-07-28,16
AUS,1411,LPA,2009-04-04,2013-08-04,36
AUS,1411,LPA,2009-04-04,2013-08-11,66
AUS,1411,LPA,2009-04-04,2013-08-18,103
AUS,1411,LPA,2009-04-04,2013-08-25,118
AUS,1411,LPA,2009-04-04,2013-09-01,121
AUS,1411,LPA,2009-04-04,2013-09-08,2
AUS,1411,LPA,2009-04-04,2013-09-15,1
AUS,1411,LPA,2009-04-04,2013-10-13,3
AUS,1411,LPA,2009-04-04,2013-10-20,20
AUS,1411,LPA,2009-04-04,2013-10-27,7
AUS,1411,LPA,2009-04-04,2013-11-03,2
AUS,1411,LPA,2009-04-04,2013-11-10,10
AUS,1411,LPA,2009-04-04,2013-11-17,5
AUS,1411,LPA,2009-04-04,2013-12-01,7
AUS,1411,LPA,2009-04-04,2013-12-08,7
AUS,1411,LPA,2009-04-04,2013-12-15,18
AUS,1411,LPA,2009-04-04,2014-01-05,1
AUS,1411,LPA,2009-04-04,2014-01-19,1
AUS,1411,LPA,2009-04-04,2014-01-26,1
AUS,1411,LPA,2009-04-04,2014-02-02,2
AUS,1411,LPA,2009-04-04,2014-02-09,19
AUS,1411,LPA,2009-04-04,2014-02-23,10
AUS,1411,LPA,2009-04-04,2014-03-02,12
AUS,1411,LPA,2009-04-04,2014-03-16,23
AUS,1411,LPA,2009-04-04,2014-03-23,23
AUS,1411,LPA,2009-04-04,2014-03-30,4
AUS,1411,LPA,2009-04-04,2014-04-06,4
AUS,1411,LPA,2009-04-04,2014-04-13,11
AUS,1411,LPA,2009-04-04,2014-04-20,40
AUS,1411,LPA,2009-04-04,2014-04-27,27
AUS,1411,LPA,2009-04-04,2014-05-11,137
AUS,1411,LPA,2009-04-04,2014-05-18,21
AUS,1411,LPA,2009-04-04,2014-05-25,29
AUS,1411,LPA,2009-04-04,2014-06-01,27
AUS,1411,LPA,2009-04-04,2014-06-08,6
AUS,1411,LPA,2009-04-04,2014-06-15,21
AUS,1411,LPA,2009-04-04,2014-06-22,79
AUS,1411,LPA,2009-04-04,2014-06-29,2
AUS,1411,LPA,2009-04-04,2014-07-06,4
AUS,1411,LPA,2009-04-04,2014-07-13,21
AUS,1411,LPA,2009-04-04,2014-07-20,1
AUS,1411,LPA,2009-04-04,2014-07-27,1
AUS,1411,LPA,2009-04-04,2014-08-03,12
AUS,1411,LPA,2009-04-04,2014-08-10,1
AUS,1411,LPA,2009-04-04,2014-08-17,2
AUS,1411,LPA,2009-04-04,2014-08-24,21
AUS,1411,LPA,2009-04-04,2014-08-31,25
AUS,1411,LPA,2009-04-04,2014-09-07,6
AUS,1411,LPA,2009-04-04,2014-09-21,18
AUS,1411,LPA,2009-04-04,2014-09-28,19
AUS,1411,LPA,2009-04-04,2014-10-19,5
AUS,1411,LPA,2009-04-04,2014-10-26,18
AUS,1411,LPA,2009-04-04,2014-11-09,1
AUS,1411,LPA,2009-04-04,2014-11-16,4
AUS,1411,LPA,2009-04-04,2014-11-23,24
AUS,1411,LPA,2009-04-04,2014-11-30,38
AUS,1411,LPA,2009-04-04,2014-12-07,2
AUS,1411,LPA,2009-04-04,2015-01-04,1
AUS,1411,LPA,2009-04-04,2015-01-11,1
AUS,1411,LPA,2009-04-04,2015-01-18,1
AUS,1411,LPA,2009-04-04,2015-02-01,10
AUS,1411,LPA,2009-04-04,2015-02-08,12
AUS,1411,LPA,2009-04-04,2015-02-22,15
AUS,1411,LPA,2009-04-04,2015-03-01,20
AUS,1411,LPA,2009-04-04,2015-03-15,15
AUS,1411,LPA,2009-04-04,2015-03-22,9
AUS,1411,LPA,2009-04-04,2015-03-29,1
AUS,1411,LPA,2009-04-04,2015-04-05,1
AUS,1411,LPA,2009-04-04,2015-04-12,3
AUS,1411,LPA,2009-04-04,2015-04-26,1
AUS,1411,LPA,2009-04-04,2015-05-03,2
AUS,1411,LPA,2009-04-04,2015-05-10,41
AUS,1411,LPA,2009-04-04,2015-05-17,13
AUS,1411,LPA,2009-04-04,2015-05-24,19
AUS,1411,LPA,2009-04-04,2015-05-31,26
AUS,1411,LPA,2009-04-04,2015-06-14,14
AUS,1411,LPA,2009-04-04,2015-06-21,41
AUS,1411,LPA,2009-04-04,2015-07-19,36
AUS,1411,LPA,2009-04-04,2015-07-26,4
AUS,1411,LPA,2009-04-04,2015-08-02,1
AUS,1411,LPA,2009-04-04,2015-08-09,8
AUS,1411,LPA,2009-04-04,2015-08-16,22
AUS,1411,LPA,2009-04-04,2015-08-23,1
AUS,1411,LPA,2009-04-04,2015-09-06,15
AUS,1411,LPA,2009-04-04,2015-09-13,12
AUS,1411,LPA,2009-04-04,2015-10-04,5
AUS,1411,LPA,2009-04-04,2015-10-11,10
AUS,1411,LPA,2009-04-04,2015-10-18,17
AUS,1411,LPA,2009-04-04,2015-11-08,11
AUS,1411,LPA,2009-04-04,2015-11-22,11
AUS,1411,LPA,2009-04-04,2015-11-29,13
AUS,1411,LPA,2009-04-04,2016-01-31,12
AUS,1411,LPA,2009-04-04,2016-02-07,6
AUS,1411,LPA,2009-04-04,2016-02-21,13
AUS,1411,LPA,2009-04-04,2016-02-28,9
AUS,1411,LPA,2009-04-04,2016-03-13,35
AUS,1411,LPA,2009-04-04,2016-04-17,2
AUS,1411,LPA,2009-04-04,2016-05-01,77
AUS,1411,LPA,2009-04-04,2016-05-08,26
AUS,1411,LPA,2009-04-04,2016-05-15,27
AUS,1411,LPA,2009-04-04,2016-05-22,24
AUS,1411,LPA,2009-04-04,2016-05-29,16
AUS,1411,LPA,2009-04-04,2016-06-05,40
AUS,1411,LPA,2009-04-04,2016-06-12,20
AUS,1411,LPA,2009-04-04,2016-06-19,27
AUS,1411,LPA,2009-04-04,2016-06-26,81
AUS,1411,LPA,2009-04-04,2016-07-10,1
AUS,1411,LPA,2009-04-04,2016-07-24,1
AUS,1411,LPA,2009-04-04,2016-08-21,3
AUS,1411,LPA,2009-04-04,2016-08-28,23
AUS,1411,LPA,2009-04-04,2016-09-11,21
AUS,1411,LPA,2009-04-04,2016-10-23,1
AUS,1411,LPA,2009-04-04,2017-01-29,1
AUS,1411,LPA,2009-04-04,2017-02-12,2
AUS,1411,LPA,2009-04-04,2017-02-19,1
AUS,1411,LPA,2009-04-04,2017-02-26,1
AUS,1411,LPA,2009-04-04,2017-04-02,1
AUS,1411,LPA,2009-04-04,2017-05-07,62
AUS,1411,LPA,2009-04-04,2017-05-14,8
AUS,1411,LPA,2009-04-04,2017-05-21,17
AUS,1411,LPA,2009-04-04,2017-05-28,8
AUS,1411,LPA,2009-04-04,2017-06-04,11
AUS,1411,LPA,2009-04-04,2017-06-11,5
AUS,1411,LPA,2009-04-04,2017-06-18,56
AUS,1411,LPA,2009-04-04,2017-06-25,7
AUS,1411,LPA,2009-04-04,2017-07-02,3
AUS,1411,LPA,2009-04-04,2017-07-09,3
AUS,1411,LPA,2009-04-04,2017-07-16,7
AUS,1411,LPA,2009-04-04,2017-07-23,2
AUS,1411,LPA,2009-04-04,2017-07-30,2
AUS,1411,LPA,2009-04-04,2017-08-20,3
AUS,1411,LPA,2009-04-04,2017-09-03,2
AUS,1411,LPA,2009-04-04,2017-09-10,1
AUS,1411,LPA,2009-04-04,2017-09-17,1
AUS,1411,LPA,2009-04-04,2017-09-24,1
AUS,1411,LPA,2009-04-04,2017-11-12,1
AUS,1411,LPA,2009-04-04,2017-11-19,1
AUS,1411,LPA,2009-04-04,2017-11-26,2
AUS,1411,LPA,2009-04-04,2017-12-10,4
AUS,1411,LPA,2009-04-04,2017-12-17,2
AUS,1411,LPA,2009-04-04,2018-01-28,1
AUS,1411,LPA,2009-04-04,2018-02-11,1
AUS,1411,LPA,2009-04-04,2018-02-18,2
AUS,1411,LPA,2009-04-04,2018-02-25,4
AUS,1411,LPA,2009-04-04,2018-03-04,3
AUS,1411,LPA,2009-04-04,2018-03-11,2
AUS,1411,LPA,2009-04-04,2018-03-18,3
AUS,1411,LPA,2009-04-04,2018-04-15,5
AUS,1411,LPA,2009-04-04,2018-04-22,4
AUS,1411,LPA,2009-04-04,2018-04-29,4
AUS,1411,LPA,2009-04-04,2018-05-06,71
AUS,1411,LPA,2009-04-04,2018-05-13,1
AUS,1411,LPA,2009-04-04,2018-05-20,1
AUS,1411,LPA,2009-04-04,2018-05-27,2
AUS,1411,LPA,2009-04-04,2018-06-10,4
AUS,1411,LPA,2009-04-04,2018-06-17,5
AUS,1411,LPA,2009-04-04,2018-06-24,1
AUS,1411,LPA,2009-04-04,2018-07-01,1
AUS,1411,LPA,2009-04-04,2018-07-08,1
AUS,1411,LPA,2009-04-04,2018-07-15,2
AUS,1411,LPA,2009-04-04,2018-07-22,6
AUS,1411,LPA,2009-04-04,2018-08-12,2
AUS,1411,LPA,2009-04-04,2018-08-19,1
AUS,1411,LPA,2009-04-04,2018-08-26,1
AUS,1411,LPA,2009-04-04,2018-09-02,4
AUS,1411,LPA,2009-04-04,2018-09-09,1
AUS,1411,LPA,2009-04-04,2018-09-16,2
AUS,1411,LPA,2009-04-04,2018-09-23,3
AUS,1411,LPA,2009-04-04,2018-09-30,4
AUS,1411,LPA,2009-04-04,2018-10-07,3
AUS,1411,LPA,2009-04-04,2018-10-14,7
AUS,1411,LPA,2009-04-04,2018-10-21,2
AUS,1411,LPA,2009-04-04,2018-11-11,3
AUS,1411,LPA,2009-04-04,2018-11-18,5
AUS,1411,LPA,2009-04-04,2018-11-25,1
AUS,1411,LPA,2009-04-04,2018-12-02,5
AUS,1411,LPA,2009-04-04,2018-12-09,5
AUS,1411,LPA,2009-04-04,2018-12-16,6
AUS,1411,LPA,2009-04-04,2018-12-23,2
AUS,1411,LPA,2009-04-04,2018-12-30,4
AUS,1411,LPA,2009-04-04,2019-01-06,7
AUS,1411,LPA,2009-04-04,2019-01-13,8
AUS,1411,LPA,2009-04-04,2019-01-20,9
AUS,1411,LPA,2009-04-04,2019-01-27,11
AUS,1411,LPA,2009-04-04,2019-02-03,4
AUS,1411,LPA,2009-04-04,2019-02-10,21
AUS,1411,LPA,2009-04-04,2019-02-17,8
AUS,1411,LPA,2009-04-04,2019-02-24,5
AUS,1411,LPA,2009-04-04,2019-03-03,3
AUS,1411,LPA,2009-04-04,2019-03-10,4
AUS,1411,LPA,2009-04-04,2019-03-17,3
AUS,1411,LPA,2009-04-04,2019-03-24,13
AUS,1411,LPA,2009-04-04,2019-03-31,110
AUS,1411,LPA,2009-04-04,2019-04-07,164
AUS,1411,LPA,2009-04-04,2019-04-14,79
AUS,1411,LPA,2009-04-04,2019-04-21,46
AUS,1411,LPA,2009-04-04,2019-04-28,92
AUS,1411,LPA,2009-04-04,2019-05-05,114
AUS,1411,LPA,2009-04-04,2019-05-12,74
AUS,1411,LPA,2009-04-04,2019-06-16,4
AUS,1411,LPA,2009-04-04,2019-06-23,10
AUS,1411,LPA,2009-04-04,2019-06-30,16
AUS,1411,LPA,2009-04-04,2019-07-07,10
AUS,1411,LPA,2009-04-04,2019-07-14,3
AUS,1411,LPA,2009-04-04,2019-07-21,11
AUS,1411,LPA,2009-04-04,2019-07-28,3
AUS,1411,LPA,2009-04-04,2019-08-04,1
AUS,1411,LPA,2009-04-04,2019-08-11,3
AUS,1411,LPA,2009-04-04,2019-08-18,1
AUS,1411,LPA,2009-04-04,2019-08-25,5
AUS,1411,LPA,2009-04-04,2019-09-01,4
AUS,1411,LPA,2009-04-04,2019-09-08,2
AUS,1411,LPA,2009-04-04,2019-09-15,6
AUS,1411,LPA,2009-04-04,2019-09-22,5
AUS,1411,LPA,2009-04-04,2019-09-29,4
AUS,1411,LPA,2009-04-04,2019-10-06,1
AUS,1411,LPA,2009-04-04,2019-10-13,15
AUS,1411,LPA,2009-04-04,2019-10-20,14
AUS,1411,LPA,2009-04-04,2019-10-27,3
AUS,1411,LPA,2009-04-04,2019-11-03,5
AUS,1411,LPA,2009-04-04,2019-11-10,2
AUS,1411,LPA,2009-04-04,2019-11-17,9
AUS,1411,LPA,2009-04-04,2019-11-24,11
AUS,1411,LPA,2009-04-04,2019-12-01,2
AUS,1411,LPA,2009-04-04,2019-12-08,4
