country_name_short,party_id,party_name_short,yt_page_created,day,yt_videos_n_daily
AUS,154,LNPQ,2008-07-27,2016-07-05,1
AUS,154,LNPQ,2008-07-27,2016-11-18,1
AUS,154,LNPQ,2008-07-27,2017-08-03,1
AUS,154,LNPQ,2008-07-27,2017-10-11,1
AUS,154,LNPQ,2008-07-27,2017-10-29,1
AUS,154,LNPQ,2008-07-27,2017-11-06,1
AUS,154,LNPQ,2008-07-27,2017-11-12,1
AUS,154,LNPQ,2008-07-27,2017-11-13,1
AUS,154,LNPQ,2008-07-27,2017-11-15,4
AUS,154,LNPQ,2008-07-27,2017-11-19,1
AUS,154,LNPQ,2008-07-27,2018-01-12,1
AUS,154,LNPQ,2008-07-27,2018-02-26,1
AUS,154,LNPQ,2008-07-27,2018-04-02,1
AUS,154,LNPQ,2008-07-27,2018-06-20,1
AUS,154,LNPQ,2008-07-27,2018-06-25,1
AUS,154,LNPQ,2008-07-27,2018-06-26,1
AUS,154,LNPQ,2008-07-27,2018-06-28,1
AUS,154,LNPQ,2008-07-27,2018-07-24,1
AUS,154,LNPQ,2008-07-27,2018-07-26,1
AUS,154,LNPQ,2008-07-27,2018-10-16,1
AUS,154,LNPQ,2008-07-27,2018-10-17,1
AUS,154,LNPQ,2008-07-27,2018-11-05,1
AUS,154,LNPQ,2008-07-27,2018-11-08,2
AUS,154,LNPQ,2008-07-27,2018-11-09,1
AUS,154,LNPQ,2008-07-27,2018-11-11,1
AUS,154,LNPQ,2008-07-27,2018-11-20,1
AUS,154,LNPQ,2008-07-27,2018-11-30,1
AUS,154,LNPQ,2008-07-27,2019-03-13,1
AUS,154,LNPQ,2008-07-27,2019-04-18,1
AUS,154,LNPQ,2008-07-27,2019-05-06,1
AUS,154,LNPQ,2008-07-27,2019-08-09,1
AUS,154,LNPQ,2008-07-27,2019-10-02,1
AUS,154,LNPQ,2008-07-27,2019-10-04,1
AUS,154,LNPQ,2008-07-27,2019-10-18,1
AUS,154,LNPQ,2008-07-27,2019-10-25,1
AUS,154,LNPQ,2008-07-27,2019-11-08,1
AUS,154,LNPQ,2008-07-27,2019-11-15,1
AUS,154,LNPQ,2008-07-27,2019-11-20,1
AUS,154,LNPQ,2008-07-27,2020-01-31,1
AUS,154,LNPQ,2008-07-27,2020-02-02,2
AUS,154,LNPQ,2008-07-27,2020-02-21,1
AUS,154,LNPQ,2008-07-27,2020-03-08,1
AUS,154,LNPQ,2008-07-27,2020-03-17,2
AUS,154,LNPQ,2008-07-27,2020-03-22,1
AUS,154,LNPQ,2008-07-27,2020-04-03,1
AUS,154,LNPQ,2008-07-27,2020-05-09,1
AUS,154,LNPQ,2008-07-27,2020-05-10,1
AUS,154,LNPQ,2008-07-27,2020-05-13,1
AUS,154,LNPQ,2008-07-27,2020-05-19,1
AUS,154,LNPQ,2008-07-27,2020-06-03,1
AUS,154,LNPQ,2008-07-27,2020-10-05,1
AUS,154,LNPQ,2008-07-27,2020-10-19,7
AUS,154,LNPQ,2008-07-27,2020-10-23,1
AUS,154,LNPQ,2008-07-27,2020-11-16,2
AUS,154,LNPQ,2008-07-27,2021-05-12,1
AUS,154,LNPQ,2008-07-27,2021-08-17,1
AUS,154,LNPQ,2008-07-27,2021-09-03,1
AUS,154,LNPQ,2008-07-27,2022-04-09,1
AUS,154,LNPQ,2008-07-27,2022-04-10,1
AUS,154,LNPQ,2008-07-27,2022-04-18,1
AUS,154,LNPQ,2008-07-27,2022-05-08,1
AUS,154,LNPQ,2008-07-27,2022-05-10,1
AUS,154,LNPQ,2008-07-27,2022-05-13,1
AUS,154,LNPQ,2008-07-27,2022-05-18,1
AUS,154,LNPQ,2008-07-27,2022-06-02,1
AUS,154,LNPQ,2008-07-27,2022-07-13,2
AUS,154,LNPQ,2008-07-27,2022-07-28,2
AUS,154,LNPQ,2008-07-27,2022-08-03,1
AUS,154,LNPQ,2008-07-27,2022-08-04,1
AUS,154,LNPQ,2008-07-27,2022-08-05,1
AUS,154,LNPQ,2008-07-27,2022-08-17,1
AUS,154,LNPQ,2008-07-27,2022-08-26,1
AUS,154,LNPQ,2008-07-27,2022-09-07,1
AUS,154,LNPQ,2008-07-27,2022-09-09,3
AUS,154,LNPQ,2008-07-27,2022-10-21,1
AUS,154,LNPQ,2008-07-27,2023-06-19,1
AUS,154,LNPQ,2008-07-27,2023-07-10,1
AUS,154,LNPQ,2008-07-27,2023-09-09,1
AUS,154,LNPQ,2008-07-27,2023-12-14,1
AUS,184,NCP|NPA,2007-08-27,2011-05-18,1
AUS,184,NCP|NPA,2007-08-27,2011-07-04,3
AUS,184,NCP|NPA,2007-08-27,2013-03-22,3
AUS,184,NCP|NPA,2007-08-27,2013-03-23,1
AUS,184,NCP|NPA,2007-08-27,2013-04-04,1
AUS,184,NCP|NPA,2007-08-27,2013-04-24,2
AUS,184,NCP|NPA,2007-08-27,2013-05-05,1
AUS,184,NCP|NPA,2007-08-27,2013-05-30,1
AUS,184,NCP|NPA,2007-08-27,2013-06-03,2
AUS,184,NCP|NPA,2007-08-27,2013-06-04,1
AUS,184,NCP|NPA,2007-08-27,2013-06-07,1
AUS,184,NCP|NPA,2007-08-27,2013-06-26,1
AUS,184,NCP|NPA,2007-08-27,2013-06-29,1
AUS,184,NCP|NPA,2007-08-27,2013-07-08,1
AUS,184,NCP|NPA,2007-08-27,2013-07-11,1
AUS,184,NCP|NPA,2007-08-27,2013-08-08,1
AUS,184,NCP|NPA,2007-08-27,2013-08-17,1
AUS,184,NCP|NPA,2007-08-27,2013-08-26,1
AUS,184,NCP|NPA,2007-08-27,2013-08-30,1
AUS,184,NCP|NPA,2007-08-27,2013-09-02,7
AUS,184,NCP|NPA,2007-08-27,2013-09-03,1
AUS,184,NCP|NPA,2007-08-27,2013-09-04,2
AUS,184,NCP|NPA,2007-08-27,2013-12-16,1
AUS,184,NCP|NPA,2007-08-27,2014-03-21,1
AUS,184,NCP|NPA,2007-08-27,2014-03-27,2
AUS,184,NCP|NPA,2007-08-27,2014-03-28,1
AUS,184,NCP|NPA,2007-08-27,2014-05-09,2
AUS,184,NCP|NPA,2007-08-27,2014-05-13,1
AUS,184,NCP|NPA,2007-08-27,2014-09-25,3
AUS,184,NCP|NPA,2007-08-27,2014-09-26,1
AUS,184,NCP|NPA,2007-08-27,2015-02-25,2
AUS,184,NCP|NPA,2007-08-27,2015-10-29,3
AUS,184,NCP|NPA,2007-08-27,2016-05-26,1
AUS,184,NCP|NPA,2007-08-27,2016-06-03,1
AUS,184,NCP|NPA,2007-08-27,2016-06-07,1
AUS,184,NCP|NPA,2007-08-27,2016-06-13,2
AUS,184,NCP|NPA,2007-08-27,2016-06-14,2
AUS,184,NCP|NPA,2007-08-27,2016-06-15,2
AUS,184,NCP|NPA,2007-08-27,2016-06-16,1
AUS,184,NCP|NPA,2007-08-27,2016-06-17,1
AUS,184,NCP|NPA,2007-08-27,2016-06-20,1
AUS,184,NCP|NPA,2007-08-27,2016-12-19,1
AUS,184,NCP|NPA,2007-08-27,2017-05-11,1
AUS,184,NCP|NPA,2007-08-27,2017-06-14,1
AUS,184,NCP|NPA,2007-08-27,2019-04-10,1
AUS,184,NCP|NPA,2007-08-27,2019-04-22,1
AUS,184,NCP|NPA,2007-08-27,2019-05-16,2
AUS,184,NCP|NPA,2007-08-27,2020-01-22,1
AUS,184,NCP|NPA,2007-08-27,2020-04-02,2
AUS,184,NCP|NPA,2007-08-27,2020-10-08,1
AUS,184,NCP|NPA,2007-08-27,2021-06-10,2
AUS,184,NCP|NPA,2007-08-27,2022-03-04,1
AUS,184,NCP|NPA,2007-08-27,2022-04-13,2
AUS,184,NCP|NPA,2007-08-27,2022-04-17,2
AUS,184,NCP|NPA,2007-08-27,2022-05-14,1
AUS,184,NCP|NPA,2007-08-27,2022-05-15,1
AUS,184,NCP|NPA,2007-08-27,2022-05-16,1
AUS,184,NCP|NPA,2007-08-27,2023-04-06,1
AUS,215,CouLP,2022-05-19,2022-05-19,2
AUS,2258,Katter,2018-02-16,2018-09-08,1
AUS,2258,Katter,2018-02-16,2019-01-22,1
AUS,2259,PUP,2013-05-15,2013-05-15,1
AUS,2259,PUP,2013-05-15,2013-05-18,3
AUS,2259,PUP,2013-05-15,2013-05-19,1
AUS,2259,PUP,2013-05-15,2013-05-20,13
AUS,2259,PUP,2013-05-15,2013-05-27,1
AUS,2259,PUP,2013-05-15,2013-05-28,2
AUS,2259,PUP,2013-05-15,2013-06-01,1
AUS,2259,PUP,2013-05-15,2013-06-04,1
AUS,2259,PUP,2013-05-15,2013-06-25,11
AUS,2259,PUP,2013-05-15,2013-07-17,1
AUS,2259,PUP,2013-05-15,2013-08-08,1
AUS,2259,PUP,2013-05-15,2013-08-22,5
AUS,2259,PUP,2013-05-15,2013-08-25,3
AUS,2259,PUP,2013-05-15,2013-08-26,2
AUS,2259,PUP,2013-05-15,2013-08-28,3
AUS,2259,PUP,2013-05-15,2013-08-29,4
AUS,2259,PUP,2013-05-15,2013-08-30,9
AUS,2259,PUP,2013-05-15,2013-08-31,5
AUS,2259,PUP,2013-05-15,2013-09-04,1
AUS,2259,PUP,2013-05-15,2013-09-05,1
AUS,2259,PUP,2013-05-15,2014-01-30,13
AUS,2259,PUP,2013-05-15,2014-02-23,2
AUS,2259,PUP,2013-05-15,2014-02-24,13
AUS,2259,PUP,2013-05-15,2014-02-25,14
AUS,2259,PUP,2013-05-15,2014-03-07,3
AUS,2259,PUP,2013-05-15,2014-03-09,1
AUS,2259,PUP,2013-05-15,2014-03-10,1
AUS,2259,PUP,2013-05-15,2014-03-11,1
AUS,2259,PUP,2013-05-15,2014-03-14,2
AUS,2259,PUP,2013-05-15,2014-03-17,6
AUS,2259,PUP,2013-05-15,2014-03-20,2
AUS,2259,PUP,2013-05-15,2014-03-21,1
AUS,2259,PUP,2013-05-15,2014-03-24,1
AUS,2259,PUP,2013-05-15,2014-03-26,4
AUS,2259,PUP,2013-05-15,2014-05-16,2
AUS,2259,PUP,2013-05-15,2014-05-23,1
AUS,2259,PUP,2013-05-15,2014-05-28,3
AUS,2259,PUP,2013-05-15,2014-06-18,1
AUS,2259,PUP,2013-05-15,2014-06-24,2
AUS,2259,PUP,2013-05-15,2014-06-25,3
AUS,2259,PUP,2013-05-15,2014-07-14,1
AUS,2259,PUP,2013-05-15,2014-07-16,1
AUS,2259,PUP,2013-05-15,2014-07-25,1
AUS,2259,PUP,2013-05-15,2014-08-06,1
AUS,2259,PUP,2013-05-15,2014-08-30,1
AUS,2259,PUP,2013-05-15,2014-09-01,2
AUS,2259,PUP,2013-05-15,2014-09-02,1
AUS,2259,PUP,2013-05-15,2014-09-23,2
AUS,2259,PUP,2013-05-15,2014-09-25,1
AUS,2259,PUP,2013-05-15,2014-10-27,1
AUS,2259,PUP,2013-05-15,2014-10-28,1
AUS,2259,PUP,2013-05-15,2014-11-06,6
AUS,2259,PUP,2013-05-15,2014-11-19,1
AUS,2259,PUP,2013-05-15,2014-12-01,1
AUS,2259,PUP,2013-05-15,2014-12-04,1
AUS,2259,PUP,2013-05-15,2014-12-31,1
AUS,2259,PUP,2013-05-15,2015-01-07,3
AUS,2259,PUP,2013-05-15,2015-01-09,3
AUS,2259,PUP,2013-05-15,2015-01-12,5
AUS,2259,PUP,2013-05-15,2015-01-13,4
AUS,2259,PUP,2013-05-15,2015-01-18,3
AUS,2259,PUP,2013-05-15,2015-01-19,1
AUS,2259,PUP,2013-05-15,2015-01-20,2
AUS,2259,PUP,2013-05-15,2015-01-22,1
AUS,2259,PUP,2013-05-15,2015-01-24,3
AUS,2259,PUP,2013-05-15,2015-01-26,1
AUS,2259,PUP,2013-05-15,2015-01-27,1
AUS,2259,PUP,2013-05-15,2015-01-28,1
AUS,2259,PUP,2013-05-15,2015-02-10,1
AUS,2259,PUP,2013-05-15,2015-02-11,1
AUS,2259,PUP,2013-05-15,2015-02-25,1
AUS,2259,PUP,2013-05-15,2015-03-01,2
AUS,2259,PUP,2013-05-15,2015-03-03,1
AUS,2259,PUP,2013-05-15,2015-03-04,1
AUS,2259,PUP,2013-05-15,2015-03-24,2
AUS,2259,PUP,2013-05-15,2015-03-25,2
AUS,2259,PUP,2013-05-15,2015-04-29,1
AUS,2259,PUP,2013-05-15,2015-05-16,1
AUS,2259,PUP,2013-05-15,2015-05-26,1
AUS,2259,PUP,2013-05-15,2015-05-27,1
AUS,2259,PUP,2013-05-15,2015-06-01,1
AUS,2259,PUP,2013-05-15,2015-06-03,1
AUS,2259,PUP,2013-05-15,2015-06-04,1
AUS,2259,PUP,2013-05-15,2015-06-18,1
AUS,2259,PUP,2013-05-15,2015-06-22,5
AUS,2259,PUP,2013-05-15,2015-06-25,1
AUS,2259,PUP,2013-05-15,2015-07-14,1
AUS,2259,PUP,2013-05-15,2015-07-29,1
AUS,2259,PUP,2013-05-15,2015-08-09,1
AUS,2259,PUP,2013-05-15,2015-08-12,1
AUS,2259,PUP,2013-05-15,2015-08-24,1
AUS,2259,PUP,2013-05-15,2015-09-14,1
AUS,2259,PUP,2013-05-15,2015-09-16,1
AUS,2259,PUP,2013-05-15,2015-10-14,2
AUS,2259,PUP,2013-05-15,2015-10-19,1
AUS,2259,PUP,2013-05-15,2015-11-11,1
AUS,2259,PUP,2013-05-15,2015-11-23,1
AUS,2259,PUP,2013-05-15,2015-11-25,1
AUS,2259,PUP,2013-05-15,2015-11-30,1
AUS,2259,PUP,2013-05-15,2015-12-01,1
AUS,2259,PUP,2013-05-15,2016-02-02,1
AUS,2259,PUP,2013-05-15,2016-02-03,2
AUS,2259,PUP,2013-05-15,2016-02-05,1
AUS,2259,PUP,2013-05-15,2016-02-11,1
AUS,2259,PUP,2013-05-15,2016-02-23,1
AUS,2259,PUP,2013-05-15,2016-02-25,2
AUS,2259,PUP,2013-05-15,2016-03-14,1
AUS,2259,PUP,2013-05-15,2016-03-15,3
AUS,2259,PUP,2013-05-15,2016-04-12,1
AUS,2259,PUP,2013-05-15,2016-04-25,1
AUS,2259,PUP,2013-05-15,2016-05-04,4
AUS,2259,PUP,2013-05-15,2016-05-06,1
AUS,2259,PUP,2013-05-15,2016-05-07,3
AUS,2259,PUP,2013-05-15,2016-05-10,1
AUS,2259,PUP,2013-05-15,2016-05-24,1
AUS,2259,PUP,2013-05-15,2016-06-06,2
AUS,2259,PUP,2013-05-15,2016-06-07,28
AUS,2259,PUP,2013-05-15,2016-06-21,18
AUS,2259,PUP,2013-05-15,2016-06-27,2
AUS,2259,PUP,2013-05-15,2016-06-30,4
AUS,2259,PUP,2013-05-15,2016-12-18,1
AUS,2259,PUP,2013-05-15,2018-03-27,5
AUS,2259,PUP,2013-05-15,2018-04-11,2
AUS,2259,PUP,2013-05-15,2018-06-21,3
AUS,2259,PUP,2013-05-15,2018-07-02,3
AUS,2259,PUP,2013-05-15,2018-07-04,1
AUS,2259,PUP,2013-05-15,2018-07-07,1
AUS,2259,PUP,2013-05-15,2018-07-18,1
AUS,2259,PUP,2013-05-15,2018-07-23,2
AUS,2259,PUP,2013-05-15,2018-07-26,2
AUS,2259,PUP,2013-05-15,2018-08-04,1
AUS,2259,PUP,2013-05-15,2018-08-09,7
AUS,2259,PUP,2013-05-15,2018-08-21,3
AUS,2259,PUP,2013-05-15,2018-08-24,1
AUS,2259,PUP,2013-05-15,2018-08-30,2
AUS,2259,PUP,2013-05-15,2018-08-31,4
AUS,2259,PUP,2013-05-15,2018-09-02,1
AUS,2259,PUP,2013-05-15,2018-09-03,1
AUS,2259,PUP,2013-05-15,2018-09-04,1
AUS,2259,PUP,2013-05-15,2018-09-07,1
AUS,2259,PUP,2013-05-15,2018-09-10,1
AUS,2259,PUP,2013-05-15,2018-09-18,1
AUS,2259,PUP,2013-05-15,2018-09-25,1
AUS,2259,PUP,2013-05-15,2018-09-26,10
AUS,2259,PUP,2013-05-15,2018-10-01,1
AUS,2259,PUP,2013-05-15,2018-10-17,3
AUS,2259,PUP,2013-05-15,2018-10-22,10
AUS,2259,PUP,2013-05-15,2018-10-29,1
AUS,2259,PUP,2013-05-15,2018-11-06,1
AUS,2259,PUP,2013-05-15,2018-11-08,1
AUS,2259,PUP,2013-05-15,2018-11-29,2
AUS,2259,PUP,2013-05-15,2018-12-14,1
AUS,2259,PUP,2013-05-15,2019-01-01,1
AUS,2259,PUP,2013-05-15,2019-01-06,1
AUS,2259,PUP,2013-05-15,2019-01-08,1
AUS,2259,PUP,2013-05-15,2019-01-09,1
AUS,2259,PUP,2013-05-15,2019-01-14,1
AUS,2259,PUP,2013-05-15,2019-01-23,1
AUS,2259,PUP,2013-05-15,2019-01-30,3
AUS,2259,PUP,2013-05-15,2019-02-07,2
AUS,2259,PUP,2013-05-15,2019-02-11,1
AUS,2259,PUP,2013-05-15,2019-02-19,3
AUS,2259,PUP,2013-05-15,2019-02-25,15
AUS,2259,PUP,2013-05-15,2019-03-04,4
AUS,2259,PUP,2013-05-15,2019-03-09,1
AUS,2259,PUP,2013-05-15,2019-03-12,1
AUS,2259,PUP,2013-05-15,2019-03-13,1
AUS,2259,PUP,2013-05-15,2019-03-23,1
AUS,2259,PUP,2013-05-15,2019-03-31,2
AUS,2259,PUP,2013-05-15,2019-04-02,2
AUS,2259,PUP,2013-05-15,2019-04-12,1
AUS,2259,PUP,2013-05-15,2019-04-13,2
AUS,2259,PUP,2013-05-15,2019-04-14,2
AUS,2259,PUP,2013-05-15,2019-04-15,11
AUS,2259,PUP,2013-05-15,2019-04-17,1
AUS,2259,PUP,2013-05-15,2019-04-18,1
AUS,2259,PUP,2013-05-15,2019-04-19,10
AUS,2259,PUP,2013-05-15,2019-04-20,2
AUS,2259,PUP,2013-05-15,2019-04-22,1
AUS,2259,PUP,2013-05-15,2019-04-26,2
AUS,2259,PUP,2013-05-15,2019-04-27,1
AUS,2259,PUP,2013-05-15,2019-04-30,1
AUS,2259,PUP,2013-05-15,2019-05-01,2
AUS,2259,PUP,2013-05-15,2019-05-03,2
AUS,2259,PUP,2013-05-15,2019-05-06,8
AUS,2259,PUP,2013-05-15,2019-05-10,2
AUS,2259,PUP,2013-05-15,2019-05-12,1
AUS,2259,PUP,2013-05-15,2019-05-14,1
AUS,2259,PUP,2013-05-15,2020-06-29,3
AUS,2259,PUP,2013-05-15,2020-08-05,1
AUS,2259,PUP,2013-05-15,2020-10-07,3
AUS,2259,PUP,2013-05-15,2020-10-12,8
AUS,2259,PUP,2013-05-15,2020-10-13,3
AUS,2259,PUP,2013-05-15,2020-10-17,7
AUS,2259,PUP,2013-05-15,2020-10-18,1
AUS,2259,PUP,2013-05-15,2020-10-19,1
AUS,2259,PUP,2013-05-15,2020-10-27,2
AUS,2259,PUP,2013-05-15,2021-06-28,1
AUS,2259,PUP,2013-05-15,2021-08-29,1
AUS,2259,PUP,2013-05-15,2021-08-31,1
AUS,2259,PUP,2013-05-15,2021-09-14,1
AUS,2259,PUP,2013-05-15,2021-09-22,3
AUS,2259,PUP,2013-05-15,2021-09-23,2
AUS,2259,PUP,2013-05-15,2021-09-27,1
AUS,2259,PUP,2013-05-15,2021-10-04,1
AUS,2259,PUP,2013-05-15,2021-10-07,2
AUS,2259,PUP,2013-05-15,2021-10-13,1
AUS,2259,PUP,2013-05-15,2021-10-14,1
AUS,2259,PUP,2013-05-15,2021-10-21,1
AUS,2259,PUP,2013-05-15,2021-10-22,1
AUS,2259,PUP,2013-05-15,2021-10-23,1
AUS,2259,PUP,2013-05-15,2021-10-24,1
AUS,2259,PUP,2013-05-15,2021-10-27,1
AUS,2259,PUP,2013-05-15,2021-10-31,1
AUS,2259,PUP,2013-05-15,2021-11-01,1
AUS,2259,PUP,2013-05-15,2021-11-02,1
AUS,2259,PUP,2013-05-15,2021-11-04,1
AUS,2259,PUP,2013-05-15,2021-11-05,1
AUS,2259,PUP,2013-05-15,2021-12-07,1
AUS,2259,PUP,2013-05-15,2022-01-31,4
AUS,2259,PUP,2013-05-15,2022-02-11,1
AUS,2259,PUP,2013-05-15,2022-02-15,2
AUS,2259,PUP,2013-05-15,2022-03-10,1
AUS,2259,PUP,2013-05-15,2022-03-11,1
AUS,2259,PUP,2013-05-15,2022-03-14,2
AUS,2259,PUP,2013-05-15,2022-03-23,1
AUS,2259,PUP,2013-05-15,2022-03-24,1
AUS,2259,PUP,2013-05-15,2022-03-31,1
AUS,2259,PUP,2013-05-15,2022-04-06,1
AUS,2259,PUP,2013-05-15,2022-04-07,4
AUS,2259,PUP,2013-05-15,2022-04-08,1
AUS,2259,PUP,2013-05-15,2022-04-11,6
AUS,2259,PUP,2013-05-15,2022-04-20,1
AUS,2259,PUP,2013-05-15,2022-04-23,1
AUS,2259,PUP,2013-05-15,2022-04-26,2
AUS,2259,PUP,2013-05-15,2022-04-29,2
AUS,2259,PUP,2013-05-15,2022-05-01,1
AUS,2259,PUP,2013-05-15,2022-05-03,1
AUS,2259,PUP,2013-05-15,2022-05-04,1
AUS,2259,PUP,2013-05-15,2022-05-08,6
AUS,2259,PUP,2013-05-15,2022-05-09,2
AUS,2259,PUP,2013-05-15,2022-05-10,3
AUS,2259,PUP,2013-05-15,2022-05-12,2
AUS,2259,PUP,2013-05-15,2022-05-13,1
AUS,2259,PUP,2013-05-15,2022-05-14,1
AUS,2259,PUP,2013-05-15,2022-05-16,3
AUS,2259,PUP,2013-05-15,2022-05-17,1
AUS,2259,PUP,2013-05-15,2022-05-18,5
AUS,2259,PUP,2013-05-15,2022-05-19,3
AUS,2259,PUP,2013-05-15,2022-06-13,1
AUS,2259,PUP,2013-05-15,2022-08-04,1
AUS,2259,PUP,2013-05-15,2022-09-29,1
AUS,2259,PUP,2013-05-15,2022-10-12,1
AUS,2259,PUP,2013-05-15,2022-10-26,1
AUS,2259,PUP,2013-05-15,2022-11-24,1
AUS,2259,PUP,2013-05-15,2022-12-21,1
AUS,2259,PUP,2013-05-15,2023-02-01,1
AUS,751,AG,2006-09-20,2009-05-04,1
AUS,751,AG,2006-09-20,2009-08-08,1
AUS,751,AG,2006-09-20,2010-02-16,1
AUS,751,AG,2006-09-20,2010-04-21,1
AUS,751,AG,2006-09-20,2010-07-14,2
AUS,751,AG,2006-09-20,2010-07-29,2
AUS,751,AG,2006-09-20,2010-07-30,3
AUS,751,AG,2006-09-20,2010-08-11,1
AUS,751,AG,2006-09-20,2010-08-17,1
AUS,751,AG,2006-09-20,2010-10-19,1
AUS,751,AG,2006-09-20,2010-10-20,1
AUS,751,AG,2006-09-20,2010-10-25,1
AUS,751,AG,2006-09-20,2010-10-27,1
AUS,751,AG,2006-09-20,2010-11-23,1
AUS,751,AG,2006-09-20,2010-11-24,2
AUS,751,AG,2006-09-20,2010-11-25,1
AUS,751,AG,2006-09-20,2010-11-29,1
AUS,751,AG,2006-09-20,2010-12-17,1
AUS,751,AG,2006-09-20,2010-12-22,2
AUS,751,AG,2006-09-20,2010-12-23,3
AUS,751,AG,2006-09-20,2011-01-13,1
AUS,751,AG,2006-09-20,2011-01-19,1
AUS,751,AG,2006-09-20,2011-02-09,1
AUS,751,AG,2006-09-20,2011-02-10,2
AUS,751,AG,2006-09-20,2011-02-16,1
AUS,751,AG,2006-09-20,2011-02-21,3
AUS,751,AG,2006-09-20,2011-02-23,1
AUS,751,AG,2006-09-20,2011-02-24,1
AUS,751,AG,2006-09-20,2011-02-28,1
AUS,751,AG,2006-09-20,2011-03-01,2
AUS,751,AG,2006-09-20,2011-03-03,3
AUS,751,AG,2006-09-20,2011-03-16,2
AUS,751,AG,2006-09-20,2011-03-22,2
AUS,751,AG,2006-09-20,2011-03-24,1
AUS,751,AG,2006-09-20,2011-03-29,1
AUS,751,AG,2006-09-20,2011-04-01,1
AUS,751,AG,2006-09-20,2011-04-13,1
AUS,751,AG,2006-09-20,2011-04-14,1
AUS,751,AG,2006-09-20,2011-04-20,1
AUS,751,AG,2006-09-20,2011-04-28,1
AUS,751,AG,2006-09-20,2011-05-03,1
AUS,751,AG,2006-09-20,2011-05-06,1
AUS,751,AG,2006-09-20,2011-05-09,1
AUS,751,AG,2006-09-20,2011-05-11,2
AUS,751,AG,2006-09-20,2011-05-12,1
AUS,751,AG,2006-09-20,2011-05-13,3
AUS,751,AG,2006-09-20,2011-05-16,1
AUS,751,AG,2006-09-20,2011-05-17,1
AUS,751,AG,2006-09-20,2011-05-18,2
AUS,751,AG,2006-09-20,2011-05-20,1
AUS,751,AG,2006-09-20,2011-05-23,2
AUS,751,AG,2006-09-20,2011-05-24,1
AUS,751,AG,2006-09-20,2011-05-25,2
AUS,751,AG,2006-09-20,2011-05-26,2
AUS,751,AG,2006-09-20,2011-05-28,1
AUS,751,AG,2006-09-20,2011-05-30,5
AUS,751,AG,2006-09-20,2011-05-31,4
AUS,751,AG,2006-09-20,2011-06-03,1
AUS,751,AG,2006-09-20,2011-06-14,1
AUS,751,AG,2006-09-20,2011-06-16,3
AUS,751,AG,2006-09-20,2011-06-17,2
AUS,751,AG,2006-09-20,2011-06-20,2
AUS,751,AG,2006-09-20,2011-06-21,1
AUS,751,AG,2006-09-20,2011-06-22,4
AUS,751,AG,2006-09-20,2011-06-29,1
AUS,751,AG,2006-09-20,2011-06-30,2
AUS,751,AG,2006-09-20,2011-07-04,1
AUS,751,AG,2006-09-20,2011-07-05,2
AUS,751,AG,2006-09-20,2011-07-08,1
AUS,751,AG,2006-09-20,2011-07-11,2
AUS,751,AG,2006-09-20,2011-07-14,1
AUS,751,AG,2006-09-20,2011-07-15,2
AUS,751,AG,2006-09-20,2011-07-20,1
AUS,751,AG,2006-09-20,2011-07-22,1
AUS,751,AG,2006-09-20,2011-07-27,1
AUS,751,AG,2006-09-20,2011-08-02,3
AUS,751,AG,2006-09-20,2011-08-03,3
AUS,751,AG,2006-09-20,2011-08-04,2
AUS,751,AG,2006-09-20,2011-08-05,1
AUS,751,AG,2006-09-20,2011-08-12,2
AUS,751,AG,2006-09-20,2011-08-15,2
AUS,751,AG,2006-09-20,2011-08-16,1
AUS,751,AG,2006-09-20,2011-08-17,2
AUS,751,AG,2006-09-20,2011-08-18,1
AUS,751,AG,2006-09-20,2011-08-23,3
AUS,751,AG,2006-09-20,2011-08-26,1
AUS,751,AG,2006-09-20,2011-09-03,1
AUS,751,AG,2006-09-20,2011-09-05,1
AUS,751,AG,2006-09-20,2011-09-07,2
AUS,751,AG,2006-09-20,2011-09-08,2
AUS,751,AG,2006-09-20,2011-09-09,1
AUS,751,AG,2006-09-20,2011-09-12,1
AUS,751,AG,2006-09-20,2011-09-13,1
AUS,751,AG,2006-09-20,2011-09-14,2
AUS,751,AG,2006-09-20,2011-09-15,1
AUS,751,AG,2006-09-20,2011-09-19,1
AUS,751,AG,2006-09-20,2011-09-20,2
AUS,751,AG,2006-09-20,2011-09-21,4
AUS,751,AG,2006-09-20,2011-09-23,1
AUS,751,AG,2006-09-20,2011-09-26,1
AUS,751,AG,2006-09-20,2011-09-27,1
AUS,751,AG,2006-09-20,2011-09-28,2
AUS,751,AG,2006-09-20,2011-09-29,1
AUS,751,AG,2006-09-20,2011-09-30,2
AUS,751,AG,2006-09-20,2011-10-04,1
AUS,751,AG,2006-09-20,2011-10-11,3
AUS,751,AG,2006-09-20,2011-10-12,1
AUS,751,AG,2006-09-20,2011-10-13,2
AUS,751,AG,2006-09-20,2011-10-14,1
AUS,751,AG,2006-09-20,2011-10-16,1
AUS,751,AG,2006-09-20,2011-10-17,1
AUS,751,AG,2006-09-20,2011-10-18,1
AUS,751,AG,2006-09-20,2011-10-19,2
AUS,751,AG,2006-09-20,2011-10-24,1
AUS,751,AG,2006-09-20,2011-10-27,1
AUS,751,AG,2006-09-20,2011-10-28,1
AUS,751,AG,2006-09-20,2011-11-01,3
AUS,751,AG,2006-09-20,2011-11-02,3
AUS,751,AG,2006-09-20,2011-11-03,3
