country_name_short,party_id,party_name_short,fb_page_created,year,fb_posts_n_yearly,fb_videos_n_yearly,fb_images_n_yearly
FRA,1539,PS,2009-03-11,2021,518,158,162
FRA,1539,PS,2009-03-11,2022,385,102,177
FRA,1539,PS,2009-03-11,2023,598,175,340
FRA,2273,UDI,2012-09-12,2012,58,7,0
FRA,2273,UDI,2012-09-12,2013,418,64,1
FRA,2273,UDI,2012-09-12,2014,298,68,30
FRA,2273,UDI,2012-09-12,2015,166,24,79
FRA,2273,UDI,2012-09-12,2016,168,30,107
FRA,2273,UDI,2012-09-12,2017,247,20,122
FRA,2273,UDI,2012-09-12,2018,495,79,218
FRA,2273,UDI,2012-09-12,2019,390,211,90
FRA,2273,UDI,2012-09-12,2020,506,271,124
FRA,2273,UDI,2012-09-12,2021,190,104,57
FRA,2273,UDI,2012-09-12,2022,191,93,83
FRA,2273,UDI,2012-09-12,2023,144,90,16
FRA,2399,DLR|DLF,2015-03-09,2015,1,0,1
FRA,2399,DLR|DLF,2015-03-09,2016,251,18,91
FRA,2399,DLR|DLF,2015-03-09,2017,270,69,107
FRA,2399,DLR|DLF,2015-03-09,2018,427,120,129
FRA,2399,DLR|DLF,2015-03-09,2019,604,202,279
FRA,2399,DLR|DLF,2015-03-09,2020,213,69,70
FRA,2399,DLR|DLF,2015-03-09,2021,483,217,216
FRA,2399,DLR|DLF,2015-03-09,2022,1798,552,966
FRA,2399,DLR|DLF,2015-03-09,2023,1491,483,558
FRA,2643,REM|R,2016-01-15,2016,301,75,166
FRA,2643,REM|R,2016-01-15,2017,1250,776,160
FRA,2643,REM|R,2016-01-15,2018,705,535,52
FRA,2643,REM|R,2016-01-15,2019,1115,745,221
FRA,2643,REM|R,2016-01-15,2020,818,382,327
FRA,2643,REM|R,2016-01-15,2021,618,390,168
FRA,2643,REM|R,2016-01-15,2022,811,492,272
FRA,2643,REM|R,2016-01-15,2023,240,68,167
FRA,2644,FI,2016-02-11,2016,394,72,145
FRA,2644,FI,2016-02-11,2017,819,205,266
FRA,2644,FI,2016-02-11,2018,549,192,145
FRA,2644,FI,2016-02-11,2019,482,302,81
FRA,2644,FI,2016-02-11,2020,288,209,35
FRA,2644,FI,2016-02-11,2021,561,386,74
FRA,2644,FI,2016-02-11,2022,1053,475,286
FRA,2644,FI,2016-02-11,2023,1083,500,519
FRA,270,FN,2008-08-04,2009,39,4,1
FRA,270,FN,2008-08-04,2010,748,94,4
FRA,270,FN,2008-08-04,2011,1942,333,2
FRA,270,FN,2008-08-04,2012,1194,111,3
FRA,270,FN,2008-08-04,2013,1496,85,0
FRA,270,FN,2008-08-04,2014,1287,107,74
FRA,270,FN,2008-08-04,2015,1514,315,231
FRA,270,FN,2008-08-04,2016,1803,523,391
FRA,270,FN,2008-08-04,2017,1760,786,380
FRA,270,FN,2008-08-04,2018,1351,461,294
FRA,270,FN,2008-08-04,2019,1793,616,353
FRA,270,FN,2008-08-04,2020,711,382,187
FRA,270,FN,2008-08-04,2021,779,389,329
FRA,270,FN,2008-08-04,2022,2061,724,1230
FRA,270,FN,2008-08-04,2023,950,139,737
FRA,509,UDF|MD,2008-03-27,2009,144,7,0
FRA,509,UDF|MD,2008-03-27,2010,621,58,0
FRA,509,UDF|MD,2008-03-27,2011,814,68,1
FRA,509,UDF|MD,2008-03-27,2012,485,23,6
FRA,509,UDF|MD,2008-03-27,2013,710,12,3
FRA,509,UDF|MD,2008-03-27,2014,180,7,4
FRA,509,UDF|MD,2008-03-27,2015,131,11,14
FRA,509,UDF|MD,2008-03-27,2016,172,23,9
FRA,509,UDF|MD,2008-03-27,2017,200,71,54
FRA,509,UDF|MD,2008-03-27,2018,308,66,138
FRA,509,UDF|MD,2008-03-27,2019,209,47,97
FRA,509,UDF|MD,2008-03-27,2020,464,83,280
FRA,509,UDF|MD,2008-03-27,2021,460,105,245
FRA,509,UDF|MD,2008-03-27,2022,464,237,208
FRA,509,UDF|MD,2008-03-27,2023,308,164,126
FRA,658,UMP|LR,2010-05-04,2010,481,67,6
FRA,658,UMP|LR,2010-05-04,2011,573,72,27
FRA,658,UMP|LR,2010-05-04,2012,849,74,82
FRA,658,UMP|LR,2010-05-04,2013,596,39,8
FRA,658,UMP|LR,2010-05-04,2014,515,6,11
FRA,658,UMP|LR,2010-05-04,2015,652,112,270
FRA,658,UMP|LR,2010-05-04,2016,1176,155,353
FRA,658,UMP|LR,2010-05-04,2017,1273,354,431
FRA,658,UMP|LR,2010-05-04,2018,247,140,49
FRA,658,UMP|LR,2010-05-04,2019,470,263,125
FRA,658,UMP|LR,2010-05-04,2020,1015,440,537
FRA,658,UMP|LR,2010-05-04,2021,1899,778,1083
FRA,658,UMP|LR,2010-05-04,2022,2047,648,1394
FRA,658,UMP|LR,2010-05-04,2023,258,104,145
FRA,686,PCF,2012-03-09,2012,113,26,1
FRA,686,PCF,2012-03-09,2013,214,55,1
FRA,686,PCF,2012-03-09,2014,137,36,8
FRA,686,PCF,2012-03-09,2015,240,38,33
FRA,686,PCF,2012-03-09,2016,450,153,90
FRA,686,PCF,2012-03-09,2017,472,211,131
FRA,686,PCF,2012-03-09,2018,776,276,141
FRA,686,PCF,2012-03-09,2019,1068,521,181
FRA,686,PCF,2012-03-09,2020,891,405,193
FRA,686,PCF,2012-03-09,2021,883,482,206
FRA,686,PCF,2012-03-09,2022,634,351,176
FRA,686,PCF,2012-03-09,2023,443,237,137
FRA,873,V,2009-01-29,2009,21,0,2
FRA,873,V,2009-01-29,2010,60,7,1
FRA,873,V,2009-01-29,2011,249,20,3
FRA,873,V,2009-01-29,2012,127,22,1
FRA,873,V,2009-01-29,2013,188,8,2
FRA,873,V,2009-01-29,2014,30,6,3
FRA,873,V,2009-01-29,2015,26,0,8
FRA,873,V,2009-01-29,2016,131,12,19
FRA,873,V,2009-01-29,2017,262,31,19
FRA,873,V,2009-01-29,2018,278,48,12
FRA,873,V,2009-01-29,2019,779,176,173
FRA,873,V,2009-01-29,2020,210,29,34
FRA,873,V,2009-01-29,2021,529,130,180
FRA,873,V,2009-01-29,2022,667,122,373
FRA,873,V,2009-01-29,2023,425,74,207
GBR,1023,SDLP,2010-03-26,2011,8,0,0
GBR,1023,SDLP,2010-03-26,2012,30,0,0
GBR,1023,SDLP,2010-03-26,2014,53,0,1
GBR,1023,SDLP,2010-03-26,2015,409,3,84
GBR,1023,SDLP,2010-03-26,2016,247,45,90
GBR,1023,SDLP,2010-03-26,2017,452,93,219
GBR,1023,SDLP,2010-03-26,2018,463,44,350
GBR,1023,SDLP,2010-03-26,2019,593,140,362
GBR,1023,SDLP,2010-03-26,2020,461,148,257
GBR,1023,SDLP,2010-03-26,2021,849,221,270
GBR,1023,SDLP,2010-03-26,2022,982,185,396
GBR,1023,SDLP,2010-03-26,2023,288,48,174
GBR,1210,UUP,2009-07-20,2009,104,0,0
GBR,1210,UUP,2009-07-20,2011,403,0,2
GBR,1210,UUP,2009-07-20,2012,504,1,7
GBR,1210,UUP,2009-07-20,2013,115,2,14
GBR,1210,UUP,2009-07-20,2014,67,0,16
GBR,1210,UUP,2009-07-20,2015,134,28,72
GBR,1210,UUP,2009-07-20,2016,164,54,71
GBR,1210,UUP,2009-07-20,2017,211,13,151
GBR,1210,UUP,2009-07-20,2018,99,6,79
GBR,1210,UUP,2009-07-20,2019,223,17,182
GBR,1210,UUP,2009-07-20,2020,405,54,318
GBR,1210,UUP,2009-07-20,2021,380,140,229
GBR,1210,UUP,2009-07-20,2022,605,152,438
GBR,1210,UUP,2009-07-20,2023,162,36,104
GBR,1272,UKIP,2011-05-03,2011,631,4,0
GBR,1272,UKIP,2011-05-03,2012,1103,9,0
GBR,1272,UKIP,2011-05-03,2013,1524,12,0
GBR,1272,UKIP,2011-05-03,2014,1077,41,3
GBR,1272,UKIP,2011-05-03,2015,888,90,153
GBR,1272,UKIP,2011-05-03,2016,555,125,123
GBR,1272,UKIP,2011-05-03,2017,482,106,93
GBR,1272,UKIP,2011-05-03,2018,847,196,267
GBR,1272,UKIP,2011-05-03,2019,1989,448,658
GBR,1272,UKIP,2011-05-03,2020,374,67,141
GBR,1272,UKIP,2011-05-03,2021,1064,106,498
GBR,1272,UKIP,2011-05-03,2022,727,32,278
GBR,1272,UKIP,2011-05-03,2023,703,35,455
GBR,1284,SNP,2009-05-15,2009,25,0,0
GBR,1284,SNP,2009-05-15,2011,222,0,1
GBR,1284,SNP,2009-05-15,2012,951,2,2
GBR,1284,SNP,2009-05-15,2013,1715,8,60
GBR,1284,SNP,2009-05-15,2014,2519,28,179
GBR,1284,SNP,2009-05-15,2015,778,87,189
GBR,1284,SNP,2009-05-15,2016,1060,226,372
GBR,1284,SNP,2009-05-15,2017,1356,506,306
GBR,1284,SNP,2009-05-15,2018,1006,339,212
GBR,1284,SNP,2009-05-15,2019,980,406,233
GBR,1284,SNP,2009-05-15,2020,600,308,156
GBR,1284,SNP,2009-05-15,2021,986,491,342
GBR,1284,SNP,2009-05-15,2022,686,308,265
GBR,1284,SNP,2009-05-15,2023,627,203,334
GBR,1556,Lab,2008-08-04,2009,70,8,0
GBR,1556,Lab,2008-08-04,2011,1002,1,0
GBR,1556,Lab,2008-08-04,2012,616,0,15
GBR,1556,Lab,2008-08-04,2013,94,18,9
GBR,1556,Lab,2008-08-04,2014,184,30,31
GBR,1556,Lab,2008-08-04,2015,933,215,290
GBR,1556,Lab,2008-08-04,2016,521,155,162
GBR,1556,Lab,2008-08-04,2017,925,639,76
GBR,1556,Lab,2008-08-04,2018,1057,659,124
GBR,1556,Lab,2008-08-04,2019,1711,855,367
GBR,1556,Lab,2008-08-04,2020,1108,425,267
GBR,1556,Lab,2008-08-04,2021,1046,357,399
GBR,1556,Lab,2008-08-04,2022,964,247,560
GBR,1556,Lab,2008-08-04,2023,841,149,490
GBR,311,Plaid,2008-03-06,2008,17,0,0
GBR,311,Plaid,2008-03-06,2009,103,0,0
GBR,311,Plaid,2008-03-06,2011,359,3,0
GBR,311,Plaid,2008-03-06,2012,613,4,3
GBR,311,Plaid,2008-03-06,2013,721,2,22
GBR,311,Plaid,2008-03-06,2014,1036,11,88
GBR,311,Plaid,2008-03-06,2015,1202,107,251
GBR,311,Plaid,2008-03-06,2016,741,91,65
GBR,311,Plaid,2008-03-06,2017,684,174,89
GBR,311,Plaid,2008-03-06,2018,520,158,96
GBR,311,Plaid,2008-03-06,2019,731,224,85
GBR,311,Plaid,2008-03-06,2020,743,219,116
GBR,311,Plaid,2008-03-06,2021,588,185,206
GBR,311,Plaid,2008-03-06,2022,359,104,227
GBR,311,Plaid,2008-03-06,2023,309,54,198
GBR,319,DUP,2010-03-27,2011,168,26,48
GBR,319,DUP,2010-03-27,2012,100,28,9
GBR,319,DUP,2010-03-27,2013,96,22,2
GBR,319,DUP,2010-03-27,2014,46,18,4
GBR,319,DUP,2010-03-27,2015,102,27,58
GBR,319,DUP,2010-03-27,2016,125,41,69
GBR,319,DUP,2010-03-27,2017,173,79,76
GBR,319,DUP,2010-03-27,2018,159,50,104
GBR,319,DUP,2010-03-27,2019,244,154,76
GBR,319,DUP,2010-03-27,2020,432,318,102
GBR,319,DUP,2010-03-27,2021,671,425,149
GBR,319,DUP,2010-03-27,2022,629,170,228
GBR,319,DUP,2010-03-27,2023,480,145,207
GBR,467,GP,2007-12-05,2009,200,1,2
GBR,467,GP,2007-12-05,2011,507,2,1
GBR,467,GP,2007-12-05,2012,95,1,0
GBR,467,GP,2007-12-05,2013,395,6,19
GBR,467,GP,2007-12-05,2014,656,5,7
GBR,467,GP,2007-12-05,2015,1042,190,189
GBR,467,GP,2007-12-05,2016,793,131,232
GBR,467,GP,2007-12-05,2017,853,180,192
GBR,467,GP,2007-12-05,2018,417,108,133
GBR,467,GP,2007-12-05,2019,757,241,264
GBR,467,GP,2007-12-05,2020,633,114,247
GBR,467,GP,2007-12-05,2021,924,155,571
GBR,467,GP,2007-12-05,2022,899,107,569
GBR,467,GP,2007-12-05,2023,749,120,556
GBR,659,Lib,2007-11-07,2007,1,0,0
GBR,659,Lib,2007-11-07,2008,14,0,14
GBR,659,Lib,2007-11-07,2009,92,0,80
GBR,659,Lib,2007-11-07,2011,210,1,0
GBR,659,Lib,2007-11-07,2012,162,0,18
GBR,659,Lib,2007-11-07,2013,296,7,12
GBR,659,Lib,2007-11-07,2014,248,11,5
GBR,659,Lib,2007-11-07,2015,289,65,54
GBR,659,Lib,2007-11-07,2016,404,104,117
GBR,659,Lib,2007-11-07,2017,762,346,136
GBR,659,Lib,2007-11-07,2018,1065,403,233
GBR,659,Lib,2007-11-07,2019,1736,788,228
GBR,659,Lib,2007-11-07,2020,1644,507,257
GBR,659,Lib,2007-11-07,2021,1299,219,344
GBR,659,Lib,2007-11-07,2022,1142,132,254
GBR,659,Lib,2007-11-07,2023,1128,168,393
GBR,773,Con,2008-02-25,2009,495,0,1
GBR,773,Con,2008-02-25,2011,150,1,7
GBR,773,Con,2008-02-25,2012,78,0,6
GBR,773,Con,2008-02-25,2013,96,0,14
GBR,773,Con,2008-02-25,2014,315,10,46
GBR,773,Con,2008-02-25,2015,437,130,100
GBR,773,Con,2008-02-25,2016,201,52,44
GBR,773,Con,2008-02-25,2017,576,210,290
GBR,773,Con,2008-02-25,2018,847,320,463
GBR,773,Con,2008-02-25,2019,1844,545,1074
GBR,773,Con,2008-02-25,2020,1188,407,601
GBR,773,Con,2008-02-25,2021,774,239,508
GBR,773,Con,2008-02-25,2022,571,79,486
GBR,773,Con,2008-02-25,2023,507,102,398
GRC,1179,LAOS,2016-02-25,2016,107,1,56
GRC,1179,LAOS,2016-02-25,2017,357,1,254
GRC,1179,LAOS,2016-02-25,2018,581,6,448
GRC,1179,LAOS,2016-02-25,2019,249,3,167
GRC,1179,LAOS,2016-02-25,2020,226,6,105
GRC,1179,LAOS,2016-02-25,2021,118,1,53
GRC,1179,LAOS,2016-02-25,2022,63,1,34
GRC,1179,LAOS,2016-02-25,2023,143,10,116
GRC,1338,PASOK,2008-05-16,2008,22,22,0
GRC,1338,PASOK,2008-05-16,2009,163,8,2
GRC,1338,PASOK,2008-05-16,2010,208,1,0
GRC,1338,PASOK,2008-05-16,2011,129,4,0
GRC,1338,PASOK,2008-05-16,2012,739,30,8
GRC,1338,PASOK,2008-05-16,2013,1350,8,35
GRC,1338,PASOK,2008-05-16,2014,1138,29,62
GRC,1338,PASOK,2008-05-16,2015,1298,208,129
GRC,1338,PASOK,2008-05-16,2016,652,107,326
GRC,1338,PASOK,2008-05-16,2017,416,35,221
GRC,1338,PASOK,2008-05-16,2018,265,41,137
GRC,1338,PASOK,2008-05-16,2019,108,37,56
GRC,1338,PASOK,2008-05-16,2020,140,63,71
GRC,1338,PASOK,2008-05-16,2021,188,97,84
GRC,1338,PASOK,2008-05-16,2022,782,240,506
GRC,1338,PASOK,2008-05-16,2023,726,273,383
GRC,1592,SYRIZA,2008-11-02,2009,60,3,1
GRC,1592,SYRIZA,2008-11-02,2010,48,0,0
GRC,1592,SYRIZA,2008-11-02,2011,5,1,1
GRC,1592,SYRIZA,2008-11-02,2012,182,6,1
GRC,1592,SYRIZA,2008-11-02,2013,89,0,1
GRC,1592,SYRIZA,2008-11-02,2014,440,1,140
GRC,1592,SYRIZA,2008-11-02,2015,472,42,140
GRC,1592,SYRIZA,2008-11-02,2016,1066,86,169
GRC,1592,SYRIZA,2008-11-02,2017,1370,134,203
GRC,1592,SYRIZA,2008-11-02,2018,1753,209,889
GRC,1592,SYRIZA,2008-11-02,2019,1932,350,1026
GRC,1592,SYRIZA,2008-11-02,2020,1832,568,1122
GRC,1592,SYRIZA,2008-11-02,2021,1612,361,1137
GRC,1592,SYRIZA,2008-11-02,2022,1772,379,1306
GRC,1592,SYRIZA,2008-11-02,2023,2233,707,1462
GRC,2165,EK,2013-11-23,2013,87,3,38
GRC,2165,EK,2013-11-23,2014,1039,321,194
GRC,2165,EK,2013-11-23,2015,1319,101,247
GRC,2165,EK,2013-11-23,2016,1672,25,197
GRC,2165,EK,2013-11-23,2017,1282,20,34
GRC,2165,EK,2013-11-23,2018,1118,31,39
GRC,2165,EK,2013-11-23,2019,1179,27,614
GRC,2165,EK,2013-11-23,2020,38,3,3
GRC,2165,EK,2013-11-23,2021,298,219,9
GRC,2165,EK,2013-11-23,2022,192,7,37
GRC,2165,EK,2013-11-23,2023,147,6,72
GRC,2346,TP,2014-02-22,2014,1631,25,35
GRC,2346,TP,2014-02-22,2015,1892,31,115
GRC,2346,TP,2014-02-22,2016,2670,46,246
GRC,2346,TP,2014-02-22,2017,2320,84,215
GRC,2346,TP,2014-02-22,2018,1810,91,321
GRC,2346,TP,2014-02-22,2019,880,77,218
GRC,2596,LE|PE,2016-04-14,2016,431,26,110
GRC,2596,LE|PE,2016-04-14,2017,225,34,102
GRC,2596,LE|PE,2016-04-14,2018,589,50,119
GRC,2596,LE|PE,2016-04-14,2019,874,336,207
GRC,2596,LE|PE,2016-04-14,2020,371,140,68
GRC,2596,LE|PE,2016-04-14,2021,328,155,52
GRC,2596,LE|PE,2016-04-14,2022,311,123,81
GRC,2596,LE|PE,2016-04-14,2023,1016,604,220
GRC,2742,MeRA25,2018-02-24,2018,562,86,174
GRC,2742,MeRA25,2018-02-24,2019,906,159,287
GRC,2742,MeRA25,2018-02-24,2020,1028,222,432
GRC,2742,MeRA25,2018-02-24,2021,1498,203,965
GRC,2742,MeRA25,2018-02-24,2022,1734,230,1225
GRC,2742,MeRA25,2018-02-24,2023,1183,202,923
GRC,2780,EL,2016-05-25,2016,580,2,233
GRC,2780,EL,2016-05-25,2017,585,56,529
GRC,2780,EL,2016-05-25,2018,583,129,106
GRC,2780,EL,2016-05-25,2019,1720,707,80
GRC,2780,EL,2016-05-25,2020,5285,2173,320
GRC,2780,EL,2016-05-25,2021,4659,1830,302
GRC,2780,EL,2016-05-25,2022,1879,648,609
GRC,2780,EL,2016-05-25,2023,1506,655,666
GRC,2901,NIKH,2020-10-26,2020,21,0,21
GRC,2901,NIKH,2020-10-26,2021,76,0,43
GRC,2901,NIKH,2020-10-26,2022,143,7,97
GRC,2901,NIKH,2020-10-26,2023,336,107,198
GRC,2902,Sp,2023-09-20,2023,189,24,29
GRC,47,ND,2009-04-27,2009,87,17,0
GRC,47,ND,2009-04-27,2010,147,2,0
GRC,47,ND,2009-04-27,2011,322,1,21
GRC,47,ND,2009-04-27,2012,510,1,148
GRC,47,ND,2009-04-27,2013,228,0,92
GRC,47,ND,2009-04-27,2014,167,1,88
GRC,47,ND,2009-04-27,2015,507,101,149
GRC,47,ND,2009-04-27,2016,362,44,196
GRC,47,ND,2009-04-27,2017,302,103,92
GRC,47,ND,2009-04-27,2018,342,158,99
GRC,47,ND,2009-04-27,2019,264,147,93
GRC,47,ND,2009-04-27,2020,203,122,61
GRC,47,ND,2009-04-27,2021,273,123,104
GRC,47,ND,2009-04-27,2022,306,107,141
GRC,47,ND,2009-04-27,2023,304,162,118
HRV,1044,HSP,2020-12-17,2021,104,4,87
HRV,1044,HSP,2020-12-17,2022,185,2,136
HRV,1044,HSP,2020-12-17,2023,174,7,129
HRV,1102,HSLS,2010-02-18,2010,1,0,0
HRV,1102,HSLS,2010-02-18,2011,161,16,3
HRV,1102,HSLS,2010-02-18,2012,294,2,4
HRV,1102,HSLS,2010-02-18,2013,128,0,4
HRV,1102,HSLS,2010-02-18,2014,124,0,43
HRV,1102,HSLS,2010-02-18,2015,229,1,120
HRV,1102,HSLS,2010-02-18,2016,217,14,113
HRV,1102,HSLS,2010-02-18,2017,315,22,128
HRV,1102,HSLS,2010-02-18,2018,239,15,95
HRV,1102,HSLS,2010-02-18,2019,494,52,156
HRV,1102,HSLS,2010-02-18,2020,503,69,209
HRV,1102,HSLS,2010-02-18,2021,252,48,118
HRV,1102,HSLS,2010-02-18,2022,220,33,92
HRV,1102,HSLS,2010-02-18,2023,186,30,80
HRV,1384,HNS-LD,2012-08-31,2012,104,5,0
HRV,1384,HNS-LD,2012-08-31,2013,465,0,12
HRV,1384,HNS-LD,2012-08-31,2014,884,6,15
HRV,1384,HNS-LD,2012-08-31,2015,1146,19,311
HRV,1384,HNS-LD,2012-08-31,2016,1491,56,654
HRV,1384,HNS-LD,2012-08-31,2017,1053,34,449
HRV,1384,HNS-LD,2012-08-31,2018,1258,97,1024
HRV,1384,HNS-LD,2012-08-31,2019,1018,116,855
HRV,1384,HNS-LD,2012-08-31,2020,864,196,643
HRV,1384,HNS-LD,2012-08-31,2021,1553,263,1284
HRV,1384,HNS-LD,2012-08-31,2022,1778,207,1557
HRV,1384,HNS-LD,2012-08-31,2023,1649,270,1362
HRV,1465,HSS,2011-09-15,2012,26,0,0
HRV,1465,HSS,2011-09-15,2015,332,2,62
HRV,1465,HSS,2011-09-15,2016,443,26,176
HRV,1465,HSS,2011-09-15,2017,291,17,124
HRV,1465,HSS,2011-09-15,2018,452,36,159
HRV,1465,HSS,2011-09-15,2019,533,90,160
HRV,1465,HSS,2011-09-15,2020,608,97,197
HRV,1465,HSS,2011-09-15,2021,449,40,218
HRV,1465,HSS,2011-09-15,2022,162,26,67
HRV,1465,HSS,2011-09-15,2023,74,11,26
HRV,1493,SPH,2009-07-11,2009,30,0,0
HRV,1493,SPH,2009-07-11,2010,289,1,3
HRV,1493,SPH,2009-07-11,2011,292,4,2
HRV,1493,SPH,2009-07-11,2012,51,0,17
HRV,1493,SPH,2009-07-11,2013,87,4,50
HRV,1493,SPH,2009-07-11,2014,56,2,20
HRV,1493,SPH,2009-07-11,2015,401,34,303
HRV,1493,SPH,2009-07-11,2016,439,43,316
HRV,1493,SPH,2009-07-11,2017,426,68,178
HRV,1493,SPH,2009-07-11,2018,705,192,220
HRV,1493,SPH,2009-07-11,2019,1273,302,283
HRV,1493,SPH,2009-07-11,2020,1129,452,268
HRV,1493,SPH,2009-07-11,2021,1087,232,491
HRV,1493,SPH,2009-07-11,2022,684,75,586
HRV,1493,SPH,2009-07-11,2023,535,135,392
HRV,1627,IDS,2009-02-05,2009,288,2,5
HRV,1627,IDS,2009-02-05,2010,614,0,0
HRV,1627,IDS,2009-02-05,2011,528,2,2
HRV,1627,IDS,2009-02-05,2012,433,2,10
HRV,1627,IDS,2009-02-05,2013,318,3,44
HRV,1627,IDS,2009-02-05,2014,444,7,12
HRV,1627,IDS,2009-02-05,2015,609,13,102
HRV,1627,IDS,2009-02-05,2016,676,32,168
HRV,1627,IDS,2009-02-05,2017,618,17,95
HRV,1627,IDS,2009-02-05,2018,424,11,84
HRV,1627,IDS,2009-02-05,2019,363,19,56
HRV,1627,IDS,2009-02-05,2020,373,44,100
HRV,1627,IDS,2009-02-05,2021,352,57,184
HRV,1627,IDS,2009-02-05,2022,247,3,90
HRV,1627,IDS,2009-02-05,2023,273,34,156
HRV,2134,HSU,2013-12-05,2013,3,0,0
HRV,2134,HSU,2013-12-05,2014,56,0,1
HRV,2134,HSU,2013-12-05,2015,53,0,4
HRV,2134,HSU,2013-12-05,2016,47,1,9
HRV,2134,HSU,2013-12-05,2017,20,0,5
HRV,2134,HSU,2013-12-05,2018,160,4,42
HRV,2134,HSU,2013-12-05,2019,144,14,44
HRV,2134,HSU,2013-12-05,2020,95,43,21
HRV,2134,HSU,2013-12-05,2021,176,12,98
HRV,2134,HSU,2013-12-05,2022,176,8,138
HRV,2134,HSU,2013-12-05,2023,228,7,184
HRV,2135,HDSSB,2009-07-16,2009,45,1,0
HRV,2135,HDSSB,2009-07-16,2010,165,0,0
HRV,2135,HDSSB,2009-07-16,2011,331,0,3
HRV,2135,HDSSB,2009-07-16,2012,358,2,5
HRV,2135,HDSSB,2009-07-16,2013,113,0,0
HRV,2135,HDSSB,2009-07-16,2014,153,0,13
HRV,2135,HDSSB,2009-07-16,2015,369,21,203
HRV,2135,HDSSB,2009-07-16,2016,148,4,89
HRV,2135,HDSSB,2009-07-16,2017,33,0,14
HRV,2135,HDSSB,2009-07-16,2018,36,1,26
HRV,2135,HDSSB,2009-07-16,2019,29,0,18
HRV,2135,HDSSB,2009-07-16,2020,25,0,16
HRV,2135,HDSSB,2009-07-16,2021,90,4,65
HRV,2135,HDSSB,2009-07-16,2022,69,2,39
HRV,2135,HDSSB,2009-07-16,2023,21,3,15
HRV,2182,HL-LR,2010-03-16,2010,428,2,0
HRV,2182,HL-LR,2010-03-16,2011,931,8,6
HRV,2182,HL-LR,2010-03-16,2012,1088,11,11
HRV,2182,HL-LR,2010-03-16,2013,1051,10,24
HRV,2182,HL-LR,2010-03-16,2014,685,32,28
HRV,2182,HL-LR,2010-03-16,2015,477,46,104
HRV,2182,HL-LR,2010-03-16,2016,668,96,156
HRV,2182,HL-LR,2010-03-16,2017,267,10,50
HRV,2182,HL-LR,2010-03-16,2018,125,3,37
HRV,2182,HL-LR,2010-03-16,2019,256,11,119
HRV,2182,HL-LR,2010-03-16,2020,284,11,73
HRV,2182,HL-LR,2010-03-16,2021,52,2,23
HRV,2182,HL-LR,2010-03-16,2022,13,0,9
HRV,2182,HL-LR,2010-03-16,2023,24,0,17
HRV,2185,Hrast,2011-03-01,2011,49,0,0
HRV,2185,Hrast,2011-03-01,2013,1,0,0
HRV,2185,Hrast,2011-03-01,2014,2,0,0
HRV,2193,HGS,2016-08-20,2016,152,19,73
HRV,2193,HGS,2016-08-20,2017,129,0,41
HRV,2193,HGS,2016-08-20,2018,95,1,25
HRV,2193,HGS,2016-08-20,2019,94,1,6
HRV,2193,HGS,2016-08-20,2020,165,27,38
HRV,2193,HGS,2016-08-20,2021,67,1,1
HRV,2193,HGS,2016-08-20,2022,132,11,26
HRV,2193,HGS,2016-08-20,2023,137,20,46
HRV,2612,ZiZi,2012-10-18,2012,57,0,1
HRV,2612,ZiZi,2012-10-18,2013,3259,20,203
HRV,2612,ZiZi,2012-10-18,2014,4160,30,136
HRV,2612,ZiZi,2012-10-18,2015,5104,172,1018
HRV,2612,ZiZi,2012-10-18,2016,2511,272,623
HRV,2612,ZiZi,2012-10-18,2017,1379,409,296
HRV,2612,ZiZi,2012-10-18,2018,1505,661,417
HRV,2612,ZiZi,2012-10-18,2019,1320,526,511
HRV,2612,ZiZi,2012-10-18,2020,485,215,179
HRV,2612,ZiZi,2012-10-18,2021,82,16,29
HRV,2612,ZiZi,2012-10-18,2022,88,43,7
HRV,2612,ZiZi,2012-10-18,2023,174,61,37
HRV,2614,NS,2017-09-27,2017,153,26,42
HRV,2614,NS,2017-09-27,2018,1096,325,184
HRV,2614,NS,2017-09-27,2019,1258,345,290
HRV,2614,NS,2017-09-27,2020,1373,460,216
HRV,2614,NS,2017-09-27,2021,2038,634,368
HRV,2614,NS,2017-09-27,2022,1717,643,210
HRV,2614,NS,2017-09-27,2023,1611,589,309
HRV,2615,Most,2012-12-14,2012,10,0,1
HRV,2615,Most,2012-12-14,2013,151,2,5
HRV,2615,Most,2012-12-14,2014,73,0,12
HRV,2615,Most,2012-12-14,2015,273,8,107
HRV,2615,Most,2012-12-14,2016,459,100,151
HRV,2615,Most,2012-12-14,2017,418,108,129
HRV,2615,Most,2012-12-14,2018,543,244,102
HRV,2615,Most,2012-12-14,2019,795,376,253
HRV,2615,Most,2012-12-14,2020,716,400,251
HRV,2615,Most,2012-12-14,2021,411,232,175
HRV,2615,Most,2012-12-14,2022,269,150,116
HRV,2615,Most,2012-12-14,2023,242,142,99
HRV,2628,MB,2015-02-12,2015,416,4,342
HRV,2628,MB,2015-02-12,2016,445,34,252
HRV,2628,MB,2015-02-12,2017,315,33,241
HRV,2628,MB,2015-02-12,2018,319,19,257
HRV,2628,MB,2015-02-12,2019,596,131,374
HRV,2628,MB,2015-02-12,2020,203,42,120
HRV,2628,MB,2015-02-12,2021,140,7,74
HRV,2628,MB,2015-02-12,2022,72,11,40
HRV,276,HDZ,2013-03-26,2013,75,7,60
