country_name_short,party_id,party_name,party_name_english,party_name_short,party_created_date,party_end_date,website,fb_handle,fb_scraping,fb_status,fb_account_type,fb_page_created,fb_date_min,fb_date_max,fb_posts_n,fb_collection_update,insta_handle,insta_scraping,insta_status,insta_account_type,insta_page_created,insta_date_min,insta_date_max,insta_posts_n,insta_type_img_n,insta_type_vid_n,insta_type_car_n,insta_collection_update,tw_handle,tw_scraping,tw_status,tw_account_type,tw_page_created,tw_date_min,tw_date_max,tw_posts_n,tw_collection_update,yt_scraping,yt_channel_id,yt_channel_url,yt_status,yt_account_type,yt_page_created,yt_date_min,yt_date_max,yt_videos_n,yt_collection_update
FRA,873,Les Verts,Greens,V,1984-01-20,NA,https://www.eelv.fr/,eelv.fr,TRUE,Collection completed,party,2009-01-29,2009-01-30,2023-12-30,3982,2023-12-31,eelvfr,TRUE,Collection completed,party,2020-04-27,2020-04-27,2020-04-27,746,332,77,337,2023-12-31,eelv,TRUE,Collection completed,party,2008-12-12,2008-12-12,2023-12-30,11191,2023-12-31,TRUE,UCB8Q3N-nvX1YlMUL7Zl_16w,@lesecologistesfr,Collection completed,party,2009-01-21,2009-04-10,2023-12-16,473,2023-12-31
FRA,1058,Nouveau centre,New Centre,NC,2008-05-29,NA,https://www.les-centristes.fr/,LesCentristesFr,FALSE,Collection not completed,party,NA,NA,NA,NA,2023-12-31,les_centristes,TRUE,Collection completed,party,2020-10-04,2020-10-04,2020-10-04,517,162,335,20,2023-12-31,LesCentristes_,TRUE,Collection completed,party,2009-05-11,2009-05-11,2023-12-31,5452,2023-12-31,TRUE,UC54YoNfHto00CYABQsPr5qg,@lescentristes,Collection completed,party,2019-04-24,2019-04-24,2023-12-31,848,2023-12-31
FRA,1101,Mouvement pour la France,Movement for France,MF,1994-11-20,2018-06-25,NA,Pourlafrance.fr,FALSE,Collection not completed,NA,NA,NA,NA,NA,2023-12-31,NA,FALSE,No account identified,NA,NA,NA,NA,NA,NA,NA,NA,2023-12-31,NA,FALSE,No account identified,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,No account identified,NA,NA,NA,NA,NA,2023-12-31
FRA,1492,Parti radical de gauche,Radical Party of the Left,PRG,1972-01-01,NA,https://www.partiradicaldegauche.fr/,PartiRadicalGauche,FALSE,Collection not completed,party,NA,NA,NA,NA,2023-12-31,partiradicaldegauche,TRUE,Collection completed,party,2020-10-29,2020-10-29,2020-10-29,57,25,14,18,2023-12-31,PartiRadicalG,TRUE,Collection completed,party,2009-06-28,2009-06-28,2023-12-20,5163,2023-12-31,TRUE,UC6MJIHJFWtIGJV8clS9Z9XQ,@partiradicaldegauche,Collection completed,party,2020-07-10,2020-10-06,2023-11-26,61,2023-12-31
FRA,1539,Parti socialiste,Socialist Party,PS,1969-05-04,NA,https://www.parti-socialiste.fr/,partisocialiste,TRUE,Collection completed,party,2009-03-11,2009-03-11,2023-12-27,12885,2023-12-31,partisocialiste,TRUE,Collection completed,party,2012-03-01,2012-03-01,2012-03-01,1104,576,320,208,2023-12-31,partisocialiste,TRUE,Collection completed,party,2009-03-19,2009-03-19,2022-12-19,50633,2023-12-31,TRUE,UCo7xGEOV-RfxOAxRfhlR3Ww,@partisocialiste,Collection completed,party,2006-05-08,2006-10-13,2023-12-31,1457,2023-12-31
FRA,2077,Mouvement independantiste martiniquais,Martinican Independence Movement,MIM,1978-01-01,NA,NA,NA,FALSE,No account identified,NA,NA,NA,NA,NA,2023-12-31,NA,FALSE,No account identified,NA,NA,NA,NA,NA,NA,NA,NA,2023-12-31,NA,FALSE,No account identified,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,No account identified,NA,NA,NA,NA,NA,2023-12-31
FRA,2078,Alliance centriste,Centrist Alliance,AC,2009-06-27,NA,https://www.alliancecentriste.fr/,alliancecentriste,FALSE,Collection not completed,NA,NA,NA,NA,NA,2023-12-31,alliancecentriste,TRUE,Collection completed,party,2018-10-31,2018-10-31,2018-10-31,91,74,11,6,2023-12-31,AllianceC,TRUE,Collection completed,party,2010-03-01,2010-03-01,2023-12-04,1104,2023-12-31,TRUE,UCPUYvSh30T32sOiNnIzHjsA,@alliancecentriste5599,Collection completed,party,2014-09-12,2017-02-22,2022-05-31,7,2023-12-31
FRA,2273,Union des démocrates et indépendants,Union of Democrats and Independents,UDI,2012-09-18,NA,https://www.parti-udi.fr/,udi,TRUE,Collection completed,party,2012-09-12,2012-09-18,2023-12-27,3271,2023-12-31,udi_off,TRUE,Collection completed,party,2019-08-28,2019-08-28,2019-08-28,243,112,127,4,2023-12-31,udi_off,TRUE,Collection partial,party,2012-09-18,2012-09-18,2022-12-18,11923,2022-12-18,TRUE,UCJVYmreAAbWCHj6i4GykjAA,@udiagiretindependants3059,Collection completed,party,2019-01-10,2019-01-10,2020-01-29,57,2023-12-31
FRA,2399,Debout la république | Debout la France,Republic Arise | France Arise,DLR|DLF,2008-11-23,NA,https://www.debout-la-france.fr/,dlf.officiel,TRUE,Collection completed,party,2015-03-09,2015-12-06,2023-12-27,5538,2023-12-31,dupontaignan,TRUE,Collection completed,leader,2015-05-12,2015-05-12,2015-05-12,1994,1293,405,296,2023-12-31,dlf_officiel,TRUE,Collection partial,party,2013-05-24,2013-05-24,2022-12-14,21580,2022-12-14,TRUE,UCfA5DnCDX3Ixy5QOAMGtBlA,@dupontaignannicolas,Collection completed,leader,2007-02-03,2007-12-12,2023-12-31,3158,2023-12-31
FRA,2643,La République En Marche! | Renaissance,The Republic Onwards! | Renaissance,REM|R,2016-04-06,NA,https://en-marche.fr/; https://en-marche.fr/,RENAISSANCE,TRUE,Collection completed,party,2016-01-15,2016-04-06,2023-12-31,5858,2023-12-31,renaissance,TRUE,Collection completed,party,2016-04-06,2016-04-06,2016-04-06,1881,809,825,247,2023-12-31,renaissance,TRUE,Collection completed,party,2016-04-06,2016-04-06,2023-12-31,7254,2023-12-31,TRUE,UCJw8np695wqWOaKVhFjkRyg,@parti-renaissance,Collection completed,party,2016-03-08,2016-04-06,2023-11-13,675,2023-12-31
FRA,2644,La France Insoumise,Unbowed France,FI,2016-02-10,NA,https://lafranceinsoumise.fr/,lafranceinsoumise,TRUE,Collection completed,party,2016-02-11,2016-02-14,2023-12-31,5229,2023-12-31,franceinsoumise,TRUE,Collection completed,party,2019-05-17,2019-05-17,2019-05-17,1141,496,363,282,2023-12-31,franceinsoumise,TRUE,Collection completed,party,2016-02-11,2016-02-11,2023-12-31,18821,2023-12-31,TRUE,UCKHKSD-yanY2ZwwU_4Tgf0w,@franceinsoumise-off,Collection completed,party,2016-05-23,2016-05-24,2023-12-31,1527,2023-12-31
GBR,311,Plaid Cymru,Plaid Cymru,Plaid,1925-08-05,NA,https://www.partyof.wales/,PlaidCymruWales,TRUE,Collection completed,party,2008-03-06,2008-10-09,2023-12-31,8726,2023-12-31,plaidcymruwales,TRUE,Collection completed,party,2015-03-31,2015-03-31,2015-03-31,1261,578,284,399,2023-12-31,Plaid_Cymru,TRUE,Collection partial,party,2008-04-16,2008-04-16,2022-12-19,32463,2022-12-19,TRUE,UCK3CrpxvAjskY9jabQIumxA,@plaidcymruwales,Collection completed,party,2007-08-15,2007-11-12,2023-10-12,734,2023-12-31
GBR,319,Democratic Unionist Party,Democratic Unionist Party,DUP,1971-09-30,NA,https://mydup.com/,democraticunionistparty,TRUE,Collection completed,party,2010-03-27,2011-01-03,2023-12-31,3425,2023-12-31,duponline,TRUE,Collection completed,party,2019-02-21,2019-02-21,2019-02-21,471,315,141,15,2023-12-31,duponline,FALSE,Collection not completed,party,NA,NA,NA,NA,NA,TRUE,UCYAoUNptaL4IQbrBir1cDUQ,@dupchannel,Collection completed,party,2008-12-16,2009-02-06,2023-12-19,2381,2023-12-31
GBR,467,Green Party,Green Party,GP,1990-07-01,NA,https://greenparty.org.uk/,thegreenparty,TRUE,Collection completed,party,2007-12-05,2009-03-21,2023-12-31,8920,2023-12-31,thegreenparty,TRUE,Collection completed,party,2016-08-30,2016-08-30,2016-08-30,2788,1981,630,177,2023-12-31,TheGreenParty,TRUE,Collection completed,party,2008-07-22,2008-07-22,2023-12-30,18589,2023-12-31,TRUE,UCGN-NVD_FT_Kyv_VdUxzc7A,@greenpartyofenglandwales,Collection completed,party,2007-07-31,2007-07-31,2023-11-24,763,2023-12-31
GBR,659,Liberals,Liberals,Lib,1988-03-02,NA,https://www.libdems.org.uk/,libdems,TRUE,Collection completed,party,2007-11-07,2007-12-18,2023-12-31,10492,2023-12-31,libdems,TRUE,Collection completed,party,2016-05-23,2016-05-23,2016-05-23,1933,1459,347,127,2023-12-31,LibDems,TRUE,Collection completed,party,2007-05-03,2007-05-03,2023-12-31,30159,2023-12-31,TRUE,UCnqbeEkP65a1zC2EwmKl6Yg,@libdems,Collection completed,party,2006-10-31,2007-02-16,2023-12-31,860,2023-12-31
GBR,773,Conservatives,Conservatives,Con,1834-01-01,NA,https://www.conservatives.com/,conservatives,TRUE,Collection completed,party,2008-02-25,2009-03-16,2023-12-31,8079,2023-12-31,conservatives,TRUE,Collection completed,party,2017-05-08,2017-05-08,2017-05-08,3154,2219,534,401,2023-12-31,conservatives,TRUE,Collection completed,party,2008-04-02,2008-04-02,2023-12-31,11039,2023-12-31,TRUE,UCXNSyuKeoiHOld1OS3kHuVg,@conservatives,Collection completed,party,2006-10-20,2010-06-10,2023-11-20,510,2023-12-31
GBR,1023,Social Democratic and Labour Party,Social Democratic and Labour Party,SDLP,1970-08-21,NA,https://www.sdlp.ie/,SocialDemocraticLabourParty,FALSE,Collection not completed,party,2010-03-26,2011-01-28,2023-12-27,4835,2023-12-31,sdlplive,TRUE,Collection completed,party,2016-03-04,2016-03-04,2016-03-04,755,389,334,32,2023-12-31,SDLPlive,FALSE,Collection not completed,party,NA,NA,NA,NA,NA,TRUE,UC-aFRKCFIJzvmIN6_Ca9soA,@sdlplive,Collection completed,party,2007-12-05,2009-01-22,2023-08-24,164,2023-12-31
GBR,1057,Respect – The Unity Coalition,Respect -- The Unity Coalition,R,2004-01-25,2016-08-18,NA,NA,FALSE,No account identified,NA,NA,NA,NA,NA,2023-12-31,NA,FALSE,No account identified,NA,NA,NA,NA,NA,NA,NA,NA,2023-12-31,ukrespectparty,FALSE,Collection not completed,party,NA,NA,NA,NA,NA,FALSE,NA,NA,No account identified,NA,NA,NA,NA,NA,2023-12-31
GBR,1210,Ulster Unionist Party,Ulster Unionist Party,UUP,1905-03-03,NA,https://uup.org/,ulsterunionistparty,TRUE,Collection completed,party,2009-07-20,2009-07-20,2023-12-31,3576,2023-12-31,ulsterunionist,TRUE,Collection completed,party,2017-10-12,2017-10-12,2017-10-12,273,185,74,14,2023-12-31,uuponline,FALSE,Collection not completed,party,NA,NA,NA,NA,NA,TRUE,UCwStAsYNVrQ3jkprPYv-zcA,@ulsterunionist,Collection completed,party,2008-05-30,2008-05-31,2023-04-19,274,2023-12-31
GBR,1272,United Kingdom Independence Party,United Kingdom Independence Party,UKIP,1993-09-03,NA,https://www.ukip.org/,TheUKIndependenceParty,TRUE,Collection completed,party,2011-05-03,2011-05-03,2023-12-31,11964,2023-12-31,officialukip,TRUE,Collection completed,party,2018-08-02,2018-08-02,2018-08-02,677,570,83,24,2023-12-31,UKIP,TRUE,Collection completed,party,2011-08-26,2011-08-26,2023-12-31,26652,2023-12-31,TRUE,UCurltq-zCm89FNhkH9k5RZw,@ukipofficial,Collection completed,party,2011-07-12,2011-07-20,2023-12-21,665,2023-12-31
GBR,1284,Scottish National Party – Pàrtaidh Nàiseanta na h-Alba,Scottish National Party,SNP,1934-04-07,NA,https://www.snp.org/,theSNP,TRUE,Collection completed,party,2009-05-15,2009-10-15,2023-12-31,13511,2023-12-31,thesnp,TRUE,Collection completed,party,2018-10-09,2018-10-09,2018-10-09,1333,707,552,74,2023-12-31,theSNP,TRUE,Collection partial,party,2010-09-26,2010-09-26,2022-12-19,51915,2022-12-19,TRUE,UCFC3ntpoGZB3dODA3A9rHFQ,@thesnp,Collection completed,party,2009-05-06,2010-10-14,2023-11-13,355,2023-12-31
GBR,1556,Labour Party,Labour,Lab,1900-02-27,NA,https://labour.org.uk/,labourparty,TRUE,Collection completed,party,2008-08-04,2009-03-05,2023-12-31,11072,2023-12-31,uklabour,TRUE,Collection completed,party,2012-11-13,2012-11-13,2012-11-13,3235,2011,949,275,2023-12-31,UKLabour,TRUE,Collection completed,party,2008-04-03,2008-04-03,2023-12-31,20746,2023-12-31,TRUE,UCEBNsfXgUO74N70MJEhJQ1g,@labourparty,Collection completed,party,2007-02-12,2009-09-28,2023-12-08,404,2023-12-31
GBR,2731,Alliance Party of Northern Ireland,Alliance Party of Northern Ireland,APoNI,1970-04-21,NA,https://www.allianceparty.org/,alliancepartyni,FALSE,Collection not completed,NA,NA,NA,NA,NA,2023-12-31,alliancepartyni,TRUE,Collection completed,party,2020-04-09,2020-04-09,2020-04-09,645,283,304,58,2023-12-31,allianceparty,FALSE,Collection not completed,party,NA,NA,NA,NA,NA,TRUE,UCZquovLMfIr9_g2Ppch0xBg,@alliancepartyni,Collection completed,party,2009-05-13,2010-02-22,2023-04-21,97,2023-12-31
GRC,47,Néa Đimokratía,New Democracy,ND,1974-10-04,NA,https://nd.gr/,neadhmokratia,TRUE,Collection completed,party,2009-04-27,2009-04-29,2023-12-31,4324,2023-12-31,neademokratia,TRUE,Collection completed,party,2022-01-10,2022-01-10,2022-01-10,140,53,56,31,2023-12-31,neademokratia,TRUE,Collection completed,party,2009-05-01,2009-05-01,2023-12-31,5782,2023-12-31,TRUE,UCuyKcrRBIz28qF2IqC3T4Cw,@neademokratia,Collection completed,party,2007-08-24,2007-08-24,2023-12-19,2404,2023-12-31
GRC,614,Kommounistikó Kómma Elládas,Communist Party of Greece,KKE,1918-11-17,NA,https://www.kke.gr/,NA,FALSE,No account identified,NA,NA,NA,NA,NA,2023-12-31,NA,FALSE,No account identified,NA,NA,NA,NA,NA,NA,NA,NA,2023-12-31,gt_kke,TRUE,Collection completed,party,2020-03-04,2020-03-04,2023-12-31,4555,2023-12-31,TRUE,UCC5GG5tZf0APYlBbzup9J9A,@kkemedia,Collection completed,party,2010-05-18,2010-05-25,2023-12-18,357,2023-12-31
GRC,1179,Laïkós Orthódoxos Synagermós,Popular Orthodox Rally,LAOS,2000-09-14,NA,website non available,organotikoLaos,TRUE,Collection completed,party,2016-02-25,2016-02-25,2023-12-30,1844,2023-12-31,laikos.orthodoxos.sunagermos,TRUE,Collection completed,party,2021-10-11,2021-10-11,2021-10-11,14,14,0,0,2023-12-31,NA,FALSE,No account identified,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,No account identified,NA,NA,NA,NA,NA,2023-12-31
GRC,1338,Panellinio Sosialistikó Kínima,Panhellenic Socialist Movement,PASOK,1974-09-03,NA,https://pasok.gr/,pasok.gr,TRUE,Collection completed,party,2008-05-16,2008-09-01,2023-12-31,8324,2023-12-31,pasok_kinal,TRUE,Collection completed,party,2018-03-16,2018-03-16,2018-03-16,1314,637,380,297,2023-12-31,pasok,TRUE,Collection completed,party,2007-11-29,2007-11-29,2023-12-30,13661,2023-12-31,TRUE,UCN_lRCj-sCu9HZvSz-TxikA,@pasok_kinal,Collection completed,party,2018-11-12,2018-11-12,2023-12-31,942,2023-12-31
GRC,1592,Synaspismós Rizospastikís Aristerás,Coalition of the Radical Left,SYRIZA,2004-01-01,NA,https://www.syriza.gr/,syrizaofficial,TRUE,Collection completed,party,2008-11-02,2009-04-30,2023-12-31,14866,2023-12-31,syrizaps,TRUE,Collection completed,party,2022-04-11,2022-04-11,2022-04-11,322,104,177,41,2023-12-31,syriza_gr,TRUE,Collection completed,party,2009-05-12,2009-05-12,2023-12-30,12558,2023-12-31,TRUE,UCZ5e8t-YR8woifcKACklYlg,@officialsyriza,Collection completed,party,2013-07-13,2013-12-13,2023-12-21,803,2023-12-31
GRC,2091,Anexartitoi Ellines,Independent Greeks,ANEL,2012-02-24,NA,website non available,OfficialAnexartitoiEllines,TRUE,Collection completed,party,NA,NA,NA,NA,2023-12-31,NA,FALSE,No account identified,NA,NA,NA,NA,NA,NA,NA,NA,2023-12-31,anexartitoi,TRUE,Collection completed,party,2012-03-29,2012-03-29,2023-07-06,8987,2023-12-31,TRUE,UCX61UWb7DM67b4fAr2GbkHQ,@anexartitoiellines,Collection completed,party,2012-03-26,2012-03-27,2023-07-06,1199,2023-12-31
GRC,2092,Laikos Syndesmos – Chrysi Avg,Peoples Association -- Golden Dawn,LS-CA,1985-01-01,NA,https://xrisiavgi.com/,NA,FALSE,No account identified,NA,NA,NA,NA,NA,2023-12-31,NA,FALSE,No account identified,NA,NA,NA,NA,NA,NA,NA,NA,2023-12-31,NA,FALSE,No account identified,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,No account identified,NA,NA,NA,NA,NA,2023-12-31
GRC,2093,Dimokratiki Aristera,Democratic Left,DIMAR,2010-06-27,NA,website non available,NA,FALSE,No account identified,NA,NA,NA,NA,NA,2023-12-31,NA,FALSE,No account identified,NA,NA,NA,NA,NA,NA,NA,NA,2023-12-31,dimokratiki,TRUE,Collection completed,party,2011-12-01,2011-12-01,2017-07-17,3926,2023-12-31,TRUE,UC1SL6cfeOorIijOxEY_mumQ,@dimokratikiaristera,Collection completed,party,2011-05-17,2011-05-25,2015-07-02,538,2023-12-31
GRC,2165,Enosi Kentroon,Union of Centrists,EK,1992-03-02,NA,https://enosi-kentroon.gr/,enosikentroon.vasilisleventis,TRUE,Collection completed,party,2013-11-23,2013-11-23,2023-12-09,8371,2023-12-31,NA,FALSE,No account identified,NA,NA,NA,NA,NA,NA,NA,NA,2023-12-31,antidiaploki,TRUE,Collection completed,party,2014-11-19,2014-11-19,2023-12-29,5169,2023-12-31,TRUE,UCMepEkZu9_HFYNGteSao3TQ,@antidiaploki,Collection completed,party,2014-12-20,2015-01-13,2023-12-29,4301,2023-12-31
GRC,2346,To Potami,The River,TP,2014-02-26,2019-11-24,http://topotami.gr/,topotami,TRUE,Collection completed,party,2014-02-22,2014-02-26,2019-11-24,11203,2023-12-31,topotamiofficial,TRUE,Collection completed,party,2014-03-09,2014-03-09,2014-03-09,520,420,52,48,2023-12-31,ToPotami,TRUE,Collection completed,party,2014-02-26,2014-02-26,2019-11-24,14569,2023-12-31,TRUE,UCwnIhLT9GvoXSvT7udzs3Dg,@topotami,Collection completed,party,2014-02-27,2014-03-05,2019-11-24,3281,2023-12-31
GRC,2596,Laïkí Enótita | Plefsi Eleftherias,Popular Unity | Course of Freedom,LE|PE,2016-04-19,NA,https://www.plefsieleftherias.gr/,plefsieleftherias,TRUE,Collection completed,party,2016-04-14,2016-04-15,2023-12-31,4145,2023-12-31,NA,FALSE,No account identified,NA,NA,NA,NA,NA,NA,NA,NA,2023-12-31,pl_eleftherias,TRUE,Collection completed,party,2016-04-15,2016-04-15,2023-12-31,1773,2023-12-31,TRUE,UC8dsz9dtUvIf7HqP5jrC_Jw,@plefsieleftherias,Collection completed,party,2016-04-14,2021-09-15,2023-12-31,832,2023-12-31
GRC,2742,Métopo Evropaikís Realistikís Anypakoís,European Realistic Disobedience Front,MeRA25,2018-03-27,NA,https://mera25.gr/,mera25.gr,TRUE,Collection completed,party,2018-02-24,2018-02-24,2023-12-30,6911,2023-12-31,mera25_official,TRUE,Collection completed,party,2018-11-12,2018-11-12,2018-11-12,944,537,175,232,2023-12-31,mera25_gr,TRUE,Collection completed,party,2018-02-27,2018-02-27,2023-12-28,8249,2023-12-31,TRUE,UCG_zxydHuzlhgO4yquCOsjQ,@mera25_,Collection completed,party,2018-03-30,2018-03-31,2023-12-24,4601,2023-12-31
GRC,2780,Elliniki Lisi,Greek Solution,EL,2015-06-28,NA,https://elliniki-lisi.gr/,ellinikilisi,TRUE,Collection completed,party,2016-05-25,2016-05-27,2023-12-31,16797,2023-12-31,ellhnikh_lysh,TRUE,Collection completed,party,2019-12-10,2019-12-10,2019-12-10,2,0,2,0,2023-12-31,ellinikilisi,FALSE,Other,party,NA,NA,NA,NA,NA,TRUE,UCJkuXSz3IIBir_IkHSyQ-2w,@elliniki-lisi,Collection completed,party,2017-01-11,2017-01-11,2023-12-31,2398,2023-12-31
GRC,2901,Δημοκρατικό Πατριωτικό Κίνημα,Victory,NIKH,2019-06-17,NA,https://www.nikh.gr/,NIKHGREECE,TRUE,Collection completed,party,2020-10-26,2020-10-27,2023-12-31,576,2023-12-31,NIKHGREECE,TRUE,Collection completed,party,2021-11-08,2021-11-08,2021-11-08,6,1,5,0,2023-12-31,nikhgreece,TRUE,Collection completed,party,2022-03-15,2022-03-15,2023-12-31,507,2023-12-31,TRUE,UC_wSXkcCtfqvuFcmhGWTBEg,@nikh-greece,Collection completed,party,2021-02-19,2022-01-22,2023-12-28,285,2023-12-31
GRC,2902,Spartiátes,Spartans,Sp,2017-12-05,NA,https://spartiates.gr/,spartiates.official,TRUE,Collection completed,party,2023-09-20,2023-09-20,2023-12-31,189,2023-12-31,spartiatesofficial,TRUE,Collection completed,party,2023-09-20,2023-09-20,2023-09-20,147,68,30,49,2023-12-31,vasilisStigkas,TRUE,Collection completed,party,2023-06-03,2023-06-03,2023-12-26,154,2023-12-31,TRUE,UC93M_NummpHjSqd5MngCLhA,@officialspartiates,Collection completed,party,2017-03-31,2018-06-15,2023-12-21,273,2023-12-31
HRV,276,Hrvatska demokratska zajednica,Croatian Democratic Union,HDZ,1989-06-17,NA,https://www.hdz.hr/,HDZ1989,TRUE,Collection completed,party,2013-03-26,2013-03-27,2023-12-31,9834,2023-12-31,hdz.hr,TRUE,Collection completed,party,2019-05-06,2019-05-06,2019-05-06,847,730,50,67,2023-12-31,hdz_hr,TRUE,Collection completed,party,2013-08-14,2013-08-14,2023-02-27,9613,2023-12-31,TRUE,UCc9lr9dLTC3jE1yzK1CSvLA,@hdzhr,Collection completed,party,2007-07-04,2012-05-24,2023-12-23,3219,2023-12-31
HRV,1044,Hrvatska stranka prava,Croatian Party of Rights,HSP,1990-02-25,NA,https://hsp.hr/,HSP.Hrvatskastrankaprava,TRUE,Collection completed,party,2020-12-17,2021-09-17,2023-12-31,463,2023-12-31,hsp_hr,FALSE,Other,party,NA,NA,NA,NA,NA,NA,NA,2023-12-31,hsp_hr,TRUE,Collection completed,party,2012-12-05,2012-12-05,2013-02-27,117,2023-12-31,TRUE,UCZKbciOFl4zQnvwltVcPCzg,@hsphr,Collection completed,party,2012-06-01,2012-08-23,2017-05-18,63,2023-12-31
HRV,1081,Demokratski centar,Democratic Centre,DC,2000-04-02,2015-11-06,NA,demokratskicentar.org,TRUE,Collection completed,party,NA,NA,NA,NA,2023-12-31,DemokratskiCentar,TRUE,Collection completed,party,2022-01-13,2022-01-13,2022-01-13,46,16,23,7,2023-12-31,dc_hrvatska,TRUE,Collection completed,party,2011-02-21,2011-02-21,2013-04-12,90,2023-12-31,TRUE,UCXg-TB7W8HFOhZWomj3rqdQ,@demokratskicentar,Collection completed,party,2023-03-18,2023-03-19,2023-12-25,6,2023-12-31
HRV,1102,Hrvatska socijalno liberalna stranka,Croatian Social Liberal Party,HSLS,1989-05-20,NA,https://hsls.hr/web/,LiberaliHSLS,TRUE,Collection completed,party,2010-02-18,2010-12-22,2023-12-31,3363,2023-12-31,liberalihsls,TRUE,Collection completed,party,2020-02-11,2020-02-11,2020-02-11,349,291,35,23,2023-12-31,hslshr,TRUE,Collection completed,party,2011-11-09,2011-11-09,2019-06-28,2000,2023-12-31,TRUE,UCHphhXeMUjt5zALZE_x7DmQ,@hslshr,Collection completed,party,2007-08-09,2009-12-08,2011-11-22,54,2023-12-31
HRV,1384,Hrvatska narodna stranka – Liberalni demokrati,Croatian People's Party -- Liberal Democrats,HNS-LD,1990-10-13,NA,https://hns.hr/,"cff.hns
",TRUE,Collection completed,party,2012-08-31,2012-09-03,2023-12-31,13263,2023-12-31,hns_osijek,TRUE,Collection completed,party,2016-06-01,2016-06-01,2016-06-01,644,504,14,126,2023-12-31,haenes_,FALSE,Collection not completed,party,NA,NA,NA,NA,NA,TRUE,UCfvKvvaXH9PuV0d_uf8bqKg,@hnshr,Collection completed,party,2007-03-26,2007-03-26,2020-12-12,767,2023-12-31
HRV,1465,Hrvatska seljačka stranka,Croatian Peasant Party,HSS,1904-12-22,NA,https://hss.hr/,HSS.Hrvatska,TRUE,Collection completed,party,2011-09-15,2012-05-10,2023-12-25,3370,2023-12-31,hss.hr,TRUE,Collection completed,party,2016-10-08,2016-10-08,2016-10-08,553,405,26,122,2023-12-31,HSSHrvatska,FALSE,Collection not completed,party,NA,NA,NA,NA,NA,TRUE,UCxcGRxdNlQPp48nT9PL4S4Q,@hsshrvatska,Collection completed,party,2011-09-13,2016-11-21,2023-11-17,709,2023-12-31
HRV,1493,Socijaldemokratska partija Hrvatske,Social Democratic Party of Croatia,SPH,1990-11-03,NA,http://www.sdp.hr/,sdphrvatske,TRUE,Collection completed,party,2009-07-11,2009-07-11,2023-12-31,7484,2023-12-31,sdp.hr,TRUE,Collection completed,party,2018-01-09,2018-01-09,2018-01-09,1605,726,254,625,2023-12-31,SDPHrvatske,FALSE,Collection not completed,party,NA,NA,NA,NA,NA,TRUE,UCKL-tBgTyCmKpOJqxoVTRLQ,@sdphrvatske,Collection completed,party,2007-03-05,2007-03-08,2023-12-20,1393,2023-12-31
